t,cadence,step_time_L,step_time_R,rel_step_len_L,rel_step_len_R,SI
13.907,0.000,,,,,
13.938,0.000,,,,,
13.969,0.000,,,,,
14.000,0.000,,,,,
14.032,0.000,,,,,
14.063,0.000,,,,,
14.110,0.000,,,,,
14.125,0.000,,,,,
14.157,0.000,,,,,
14.219,0.000,,,,,
14.235,0.000,,,,,
14.266,0.000,,,,,
14.313,0.000,,,,,
14.344,0.000,,,,,
14.375,0.000,,,,,
14.407,0.000,,,,,
14.454,0.000,,,,,
14.469,0.000,,,,,
14.500,0.000,,,,,
14.532,0.000,,,,,
14.563,0.000,,,,,
14.625,0.000,,,,,
14.641,0.000,,,,,
14.672,0.000,,,,,
14.719,0.000,,,,,
14.750,0.000,,,,,
14.782,0.000,,,,,
14.813,0.000,,,,,
14.844,0.000,,,,,
14.875,0.000,,,,,
14.907,0.000,,,,,
14.938,0.000,,,,,
14.969,0.000,,,,,
15.016,0.000,,,,,
15.047,0.000,,,,,
15.079,0.000,,,,,
15.110,0.000,,,,,
15.141,0.000,,,,,
15.172,0.000,,,,,
15.204,0.000,,,,,
15.235,0.000,,,,,
15.266,0.000,,,,,
15.313,0.000,,,,,
15.344,0.000,,,,,
15.375,0.000,,,,,
15.422,0.000,,,,,
15.454,0.000,,,,,
15.469,0.000,,,,,
15.516,0.000,,,,,
15.532,0.000,,,,,
15.563,0.000,,,,,
15.610,0.000,,,,,
15.641,0.000,,,,,
15.657,0.000,,,,,
15.704,0.000,,,,,
15.735,0.000,,,,,
15.750,0.000,,,,,
15.813,0.000,,,,,
15.844,0.000,,,,,
15.860,0.000,,,,,
15.907,0.000,,,,,
15.938,0.000,,,,,
15.969,0.000,,,,,
16.000,0.000,,,,,
16.032,0.000,,,,,
16.063,0.000,,,,,
16.125,0.000,,,,,
16.141,0.000,,,,,
16.172,0.000,,,,,
16.219,0.000,,,,,
16.235,0.000,,,,,
16.266,0.000,,,,,
16.313,0.000,,,,,
16.344,0.000,,,,,
16.360,0.000,,,,,
16.407,0.000,,,,,
16.438,0.000,,,,,
16.454,0.000,,,,,
16.516,0.000,,,,,
16.547,0.000,,,,,
16.579,0.000,,,,,
16.610,0.000,,,,,
16.641,0.000,,,,,
16.672,0.000,,,,,
16.719,0.000,,,,,
16.735,0.000,,,,,
16.766,0.000,,,,,
16.813,0.000,,,,,
16.829,0.000,,,,,
16.860,0.000,,,,,
16.922,0.000,,,,,
16.954,0.000,,,,,
16.969,0.000,,,,,
17.016,0.000,,,,,
17.032,0.000,,,,,
17.063,0.000,,,,,
17.110,0.000,,,,,
17.141,0.000,,,,,
17.157,0.000,,,,,
17.204,0.000,,,,,
17.235,0.000,,,,,
17.250,0.000,,,,,
17.313,0.000,,,,,
17.344,0.000,,,,,
17.375,0.000,,,,,
17.407,0.000,,,,,
17.438,0.000,,,,,
17.469,0.000,,,,,
17.516,0.000,,,,,
17.532,0.000,,,,,
17.563,0.000,,,,,
17.610,0.000,,,,,
17.625,0.000,,,,,
17.657,0.000,,,,,
17.719,0.000,,,,,
17.750,0.000,,,,,
17.766,0.000,,,,,
17.813,0.000,,,,,
17.844,0.000,,,,,
17.860,0.000,,,,,
17.907,0.000,,,,,
17.938,0.000,,,,,
17.969,0.000,,,,,
18.000,0.000,,,,,
18.032,0.000,,,,,
18.063,0.000,,,,,
18.125,0.000,,,,,
18.141,0.000,,,,,
18.172,0.000,,,,,
18.219,0.000,,,,,
18.235,0.000,,,,,
18.266,0.000,,,,,
18.313,0.000,,,,,
18.344,0.000,,,,,
18.360,0.000,,,,,
18.407,0.000,,,,,
18.438,0.000,,,,,
18.454,0.000,,,,,
18.516,0.000,,,,,
18.547,0.000,,,,,
18.579,0.000,,,,,
18.610,0.000,,,,,
18.641,0.000,,,,,
18.672,0.000,,,,,
18.719,0.000,,,,,
18.735,0.000,,,,,
18.766,0.000,,,,,
18.813,0.000,,,,,
18.829,0.000,,,,,
18.860,0.000,,,,,
18.922,0.000,,,,,
18.938,0.000,,,,,
18.969,0.000,,,,,
19.016,0.000,,,,,
19.032,0.000,,,,,
19.063,0.000,,,,,
19.110,0.000,,,,,
19.141,0.000,,,,,
19.172,0.000,,,,,
19.219,0.000,,,,,
19.250,0.000,,,,,
19.266,0.000,,,,,
19.329,0.000,,,,,
19.344,0.000,,,,,
19.375,0.000,,,,,
19.407,0.000,,,,,
19.438,0.000,,,,,
19.469,0.000,,,,,
19.516,0.000,,,,,
19.532,0.000,,,,,
19.563,0.000,,,,,
19.625,0.000,,,,,
19.641,0.000,,,,,
19.672,0.000,,,,,
19.719,0.000,,,,,
19.750,0.000,,,,,
19.766,0.000,,,,,
19.813,0.000,,,,,
19.844,0.000,,,,,
19.860,0.000,,,,,
19.907,0.000,,,,,
19.938,0.000,,,,,
19.969,0.000,,,,,
20.016,0.000,,,,,
20.047,0.000,,,,,
20.079,0.000,,,,,
20.125,0.000,,,,,
20.141,0.000,,,,,
20.172,0.000,,,,,
20.219,0.000,,,,,
20.235,0.000,,,,,
20.266,0.000,,,,,
20.313,0.000,,,,,
20.344,0.000,,,,,
20.360,0.000,,,,,
20.422,0.000,,,,,
20.454,0.000,,,,,
20.469,0.000,,,,,
20.516,0.000,,,,,
20.547,0.000,,,,,
20.563,0.000,,,,,
20.610,0.000,,,,,
20.641,0.000,,,,,
20.672,0.000,,,,,
20.719,0.000,,,,,
20.735,0.000,,,,,
20.766,0.000,,,,,
20.829,0.000,,,,,
20.844,0.000,,,,,
20.875,0.000,,,,,
20.922,0.000,,,,,
20.938,0.000,,,,,
20.969,0.000,,,,,
21.016,0.000,,,,,
21.047,0.000,,,,,
21.063,0.000,,,,,
21.110,0.000,,,,,
21.141,0.000,,,,,
21.157,0.000,,,,,
21.219,0.000,,,,,
21.250,0.000,,,,,
21.266,0.000,,,,,
21.313,0.000,,,,,
21.344,0.000,,,,,
21.375,0.000,,,,,
21.422,0.000,,,,,
21.438,0.000,,,,,
21.469,0.000,,,,,
21.516,0.000,,,,,
21.532,0.000,,,,,
21.563,0.000,,,,,
21.625,0.000,,,,,
21.641,0.000,,,,,
21.672,0.000,,,,,
