t,cadence,step_time_L,step_time_R,rel_step_len_L,rel_step_len_R,SI
138.640,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.640,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.687,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.734,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.734,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.781,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.781,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.828,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.875,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.922,4.869,1.9057867527008057,22.737491130828857,,,169.066
138.984,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.031,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.031,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.078,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.078,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.125,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.140,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.187,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.234,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.234,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.281,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.328,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.359,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.359,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.406,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.453,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.500,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.500,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.547,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.594,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.594,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.640,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.687,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.734,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.734,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.781,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.828,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.828,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.875,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.922,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.953,4.869,1.9057867527008057,22.737491130828857,,,169.066
139.969,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.015,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.062,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.094,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.109,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.156,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.203,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.219,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.265,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.312,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.312,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.359,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.406,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.453,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.453,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.515,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.515,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.562,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.609,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.625,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.672,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.734,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.734,4.869,1.9057867527008057,22.737491130828857,,,169.066
140.781,4.869,1.9057867527008057,22.737491130828857,,,169.066
