t,joint_name,side,angle_deg
138.640,shoulder_R_abd,R,19.999581347147288
138.640,shoulder_R_abd,R,19.999581347147288
138.687,shoulder_R_abd,R,20.105386506363534
138.734,shoulder_R_abd,R,20.105386506363534
138.734,shoulder_R_abd,R,20.105386506363534
138.781,shoulder_R_abd,R,19.56911283710055
138.781,shoulder_R_abd,R,19.56911283710055
138.828,shoulder_R_abd,R,19.56911283710055
138.875,shoulder_R_abd,R,19.93460581455247
138.922,shoulder_R_abd,R,19.93460581455247
138.984,shoulder_R_abd,R,19.93460581455247
139.031,shoulder_R_abd,R,19.74862854658393
139.031,shoulder_R_abd,R,19.74862854658393
139.078,shoulder_R_abd,R,19.74862854658393
139.078,shoulder_R_abd,R,19.794160700971794
139.125,shoulder_R_abd,R,19.794160700971794
139.140,shoulder_R_abd,R,19.794160700971794
139.187,shoulder_R_abd,R,19.709041782814495
139.234,shoulder_R_abd,R,19.709041782814495
139.234,shoulder_R_abd,R,19.709041782814495
139.281,shoulder_R_abd,R,19.65842795697738
139.328,shoulder_R_abd,R,19.65842795697738
139.359,shoulder_R_abd,R,19.65842795697738
139.359,shoulder_R_abd,R,19.249413891501984
139.406,shoulder_R_abd,R,19.249413891501984
139.453,shoulder_R_abd,R,19.249413891501984
139.500,shoulder_R_abd,R,19.616845685562172
139.500,shoulder_R_abd,R,19.616845685562172
139.547,shoulder_R_abd,R,19.616845685562172
139.594,shoulder_R_abd,R,18.988000127753317
139.594,shoulder_R_abd,R,18.988000127753317
139.640,shoulder_R_abd,R,18.988000127753317
139.687,shoulder_R_abd,R,18.763682780742464
139.734,shoulder_R_abd,R,18.763682780742464
139.734,shoulder_R_abd,R,18.763682780742464
139.781,shoulder_R_abd,R,19.223966890297813
139.828,shoulder_R_abd,R,19.223966890297813
139.828,shoulder_R_abd,R,19.223966890297813
139.875,shoulder_R_abd,R,19.68755225776226
139.922,shoulder_R_abd,R,19.68755225776226
139.953,shoulder_R_abd,R,19.68755225776226
139.969,shoulder_R_abd,R,19.154207628810877
140.015,shoulder_R_abd,R,19.154207628810877
140.062,shoulder_R_abd,R,19.154207628810877
140.094,shoulder_R_abd,R,19.662234423867908
140.109,shoulder_R_abd,R,19.662234423867908
140.156,shoulder_R_abd,R,19.662234423867908
140.203,shoulder_R_abd,R,19.094384314442276
140.219,shoulder_R_abd,R,19.094384314442276
140.265,shoulder_R_abd,R,19.094384314442276
140.312,shoulder_R_abd,R,19.271838454594818
140.312,shoulder_R_abd,R,19.271838454594818
140.359,shoulder_R_abd,R,19.271838454594818
140.406,shoulder_R_abd,R,18.910218028003165
140.453,shoulder_R_abd,R,18.910218028003165
140.453,shoulder_R_abd,R,18.910218028003165
140.515,shoulder_R_abd,R,19.61021233999197
140.515,shoulder_R_abd,R,19.61021233999197
140.562,shoulder_R_abd,R,19.61021233999197
140.609,shoulder_R_abd,R,19.50955231669879
140.625,shoulder_R_abd,R,19.50955231669879
140.672,shoulder_R_abd,R,19.50955231669879
140.734,shoulder_R_abd,R,19.405389514882007
140.734,shoulder_R_abd,R,19.405389514882007
140.781,shoulder_R_abd,R,19.405389514882007
140.844,shoulder_R_abd,R,19.66322906390678
140.844,shoulder_R_abd,R,19.66322906390678
