t,joint_name,side,angle_deg
1760966135.999,elbow_right,-,167.8077338714387
1760966136.159,neck_flex,-,43.797312075672956
1760966136.192,neck_flex,-,41.749865268365554
1760966136.224,elbow_right,-,169.44435739025928
1760966136.260,elbow_right,-,166.1548223528152
1760966136.260,neck_flex,-,42.51977707493714
1760966136.336,elbow_right,-,159.66983863026437
1760966136.336,neck_flex,-,41.468494062208016
1760966136.368,elbow_right,-,159.6539009860564
1760966136.368,neck_flex,-,43.69946598454715
1760966136.399,elbow_right,-,160.37795698646494
1760966136.431,elbow_right,-,160.14233303383548
1760966136.465,elbow_right,-,160.93499392186007
1760966136.495,elbow_right,-,162.82796545282656
1760966136.527,elbow_left,-,159.81311703130993
1760966136.527,elbow_right,-,163.10526176961156
1760966136.560,elbow_left,-,163.91514933572557
1760966136.560,elbow_right,-,165.28687040423878
1760966136.591,elbow_left,-,162.85968776081356
1760966136.591,elbow_right,-,168.08984198925057
1760966136.639,elbow_left,-,159.95741649158475
1760966136.639,elbow_right,-,169.52461603129223
1760966136.671,elbow_left,-,164.23267979038658
1760966136.671,elbow_right,-,170.38243575606572
1760966136.671,hip_right,-,175.98443510129752
1760966136.703,elbow_left,-,163.24751696716007
1760966136.703,elbow_right,-,170.4584467038258
1760966136.703,hip_left,-,171.596012390534
1760966136.703,hip_right,-,177.0131834505935
1760966136.735,elbow_left,-,165.2815331560586
1760966136.735,elbow_right,-,171.57703649103746
1760966136.735,hip_left,-,172.25759644036174
1760966136.735,hip_right,-,176.5556491098491
1760966136.767,elbow_left,-,167.15252694971224
1760966136.767,elbow_right,-,172.06073386224398
1760966136.767,hip_left,-,171.93357138697613
1760966136.767,hip_right,-,172.5277695438367
1760966136.799,elbow_left,-,166.97048909753943
1760966136.799,elbow_right,-,173.21071453588863
1760966136.799,hip_left,-,171.98721855537127
1760966136.799,hip_right,-,170.48774652761017
1760966136.799,neck_flex,-,18.107613371151572
1760966136.832,elbow_left,-,167.07951620023326
1760966136.832,elbow_right,-,174.25130417717992
1760966136.832,hip_left,-,171.74538218707627
1760966136.832,hip_right,-,167.66390788700596
1760966136.832,neck_flex,-,15.010964060640658
