t,cadence,step_time_L,step_time_R,rel_step_len_L,rel_step_len_R,SI
1760968954.436,0.000,,,,,
1760968954.468,0.000,,,,,
1760968954.500,0.000,,,,,
1760968954.532,0.000,,,,,
1760968954.564,0.000,,,,,
1760968954.596,0.000,,,,,
1760968954.628,0.000,,,,,
1760968954.661,0.000,,,,,
1760968954.693,0.000,,,,,
1760968954.725,0.000,,,,,
1760968954.771,0.000,,,,,
1760968954.804,0.000,,,,,
1760968954.837,0.000,,,,,
1760968954.868,0.000,,,,,
1760968954.899,0.000,,,,,
1760968954.932,0.000,,,,,
1760968954.964,0.000,,,,,
1760968954.996,0.000,,,,,
1760968955.028,0.000,,,,,
1760968955.061,0.000,,,,,
1760968955.109,0.000,,,,,
1760968955.141,0.000,,,,,
1760968955.172,0.000,,,,,
1760968955.204,0.000,,,,,
1760968955.236,0.000,,,,,
1760968955.268,0.000,,,,,
1760968955.299,0.000,,,,,
1760968955.331,0.000,,,,,
1760968955.364,0.000,,,,,
1760968955.396,0.000,,,,,
1760968955.428,0.000,,,,,
1760968955.476,0.000,,,,,
1760968955.508,0.000,,,,,
1760968955.540,0.000,,,,,
1760968955.572,0.000,,,,,
1760968955.605,0.000,,,,,
1760968955.636,0.000,,,,,
1760968955.667,0.000,,,,,
1760968955.700,0.000,,,,,
1760968955.732,0.000,,,,,
1760968955.764,0.000,,,,,
1760968955.797,0.000,,,,,
1760968955.845,0.000,,,,,
1760968955.876,0.000,,,,,
1760968955.908,0.000,,,,,
1760968955.940,0.000,,,,,
1760968955.971,0.000,,,,,
1760968956.004,0.000,,,,,
1760968956.037,0.000,,,,,
1760968956.068,0.000,,,,,
1760968956.099,0.000,,,,,
1760968956.133,0.000,,,,,
1760968956.164,0.000,,,,,
1760968956.212,0.000,,,,,
1760968956.244,0.000,,,,,
1760968956.276,0.000,,,,,
1760968956.308,0.000,,,,,
1760968956.340,0.000,,,,,
1760968956.372,0.000,,,,,
1760968956.404,0.000,,,,,
1760968956.437,0.000,,,,,
1760968956.468,0.000,,,,,
1760968956.500,0.000,,,,,
1760968956.532,0.000,,,,,
1760968956.581,0.000,,,,,
1760968956.612,0.000,,,,,
1760968956.644,0.000,,,,,
1760968956.677,0.000,,,,,
1760968956.708,0.000,,,,,
1760968956.739,0.000,,,,,
1760968956.772,0.000,,,,,
1760968956.804,0.000,,,,,
1760968956.836,0.000,,,,,
1760968956.869,0.000,,,,,
1760968956.916,0.000,,,,,
1760968956.947,0.000,,,,,
1760968956.981,0.000,,,,,
1760968957.013,0.000,,,,,
1760968957.045,0.000,,,,,
1760968957.076,0.000,,,,,
1760968957.108,0.000,,,,,
1760968957.140,0.000,,,,,
1760968957.172,0.000,,,,,
1760968957.204,0.000,,,,,
1760968957.236,0.000,,,,,
1760968957.284,0.000,,,,,
1760968957.317,0.000,,,,,
1760968957.348,0.000,,,,,
1760968957.381,0.000,,,,,
1760968957.411,0.000,,,,,
1760968957.444,0.000,,,,,
1760968957.475,0.000,,,,,
1760968957.508,0.000,,,,,
1760968957.540,0.000,,,,,
1760968957.572,0.000,,,,,
1760968957.603,0.000,,,,,
1760968957.651,0.000,,,,,
1760968957.683,0.000,,,,,
1760968957.717,0.000,,,,,
1760968957.748,0.000,,,,,
1760968957.780,0.000,,,,,
1760968957.813,0.000,,,,,
1760968957.845,0.000,,,,,
1760968957.875,0.000,,,,,
1760968957.907,0.000,,,,,
1760968957.941,0.000,,,,,
1760968957.972,0.000,,,,,
1760968958.020,0.000,,,,,
1760968958.051,0.000,,,,,
1760968958.084,0.000,,,,,
1760968958.117,0.000,,,,,
1760968958.148,0.000,,,,,
1760968958.182,0.000,,,,,
1760968958.212,0.000,,,,,
1760968958.244,0.000,,,,,
1760968958.276,0.000,,,,,
1760968958.308,0.000,,,,,
1760968958.339,0.000,,,,,
1760968958.390,0.000,,,,,
1760968958.420,0.000,,,,,
1760968958.451,0.000,,,,,
1760968958.483,0.000,,,,,
1760968958.517,0.000,,,,,
1760968958.547,0.000,,,,,
1760968958.579,0.000,,,,,
1760968958.613,0.000,,,,,
1760968958.644,0.000,,,,,
1760968958.676,0.000,,,,,
1760968958.724,0.000,,,,,
1760968958.756,0.000,,,,,
1760968958.787,0.000,,,,,
1760968958.819,0.000,,,,,
1760968958.853,0.000,,,,,
1760968958.884,0.000,,,,,
1760968958.916,0.000,,,,,
1760968958.947,0.000,,,,,
1760968958.980,0.000,,,,,
1760968959.012,0.000,,,,,
1760968959.045,0.000,,,,,
1760968959.091,0.000,,,,,
1760968959.123,0.000,,,,,
1760968959.156,0.000,,,,,
1760968959.187,0.000,,,,,
1760968959.220,0.000,,,,,
1760968959.252,0.000,,,,,
1760968959.285,0.000,,,,,
1760968959.315,0.000,,,,,
1760968959.348,0.000,,,,,
1760968959.380,0.000,,,,,
1760968959.412,0.000,,,,,
1760968959.460,0.000,,,,,
1760968959.493,0.000,,,,,
1760968959.523,0.000,,,,,
1760968959.556,0.000,,,,,
1760968959.588,0.000,,,,,
1760968959.621,0.000,,,,,
1760968959.651,0.000,,,,,
1760968959.685,0.000,,,,,
1760968959.716,0.000,,,,,
1760968959.748,0.000,,,,,
1760968959.780,0.000,,,,,
1760968959.828,0.000,,,,,
1760968959.860,0.000,,,,,
1760968959.892,0.000,,,,,
1760968959.925,0.000,,,,,
1760968959.955,0.000,,,,,
1760968959.988,0.000,,,,,
1760968960.020,0.000,,,,,
1760968960.052,0.000,,,,,
1760968960.083,0.000,,,,,
1760968960.117,0.000,,,,,
1760968960.148,0.000,,,,,
1760968960.196,0.000,,,,,
1760968960.228,0.000,,,,,
1760968960.259,0.000,,,,,
1760968960.291,0.000,,,,,
1760968960.324,0.000,,,,,
1760968960.357,0.000,,,,,
1760968960.388,0.000,,,,,
1760968960.420,0.000,,,,,
1760968960.451,0.000,,,,,
1760968960.484,0.000,,,,,
1760968960.532,0.000,,,,,
1760968960.564,0.000,,,,,
1760968960.596,0.000,,,,,
1760968960.627,0.000,,,,,
1760968960.660,0.000,,,,,
1760968960.693,0.000,,,,,
1760968960.724,0.000,,,,,
1760968960.756,0.000,,,,,
1760968960.788,0.000,,,,,
1760968960.821,0.000,,,,,
1760968960.852,0.000,,,,,
1760968960.900,0.000,,,,,
1760968960.931,0.000,,,,,
1760968960.964,0.000,,,,,
1760968960.995,0.000,,,,,
1760968961.029,0.000,,,,,
1760968961.059,0.000,,,,,
1760968961.092,0.000,,,,,
1760968961.124,0.000,,,,,
1760968961.156,0.000,,,,,
1760968961.188,0.000,,,,,
1760968961.221,0.000,,,,,
1760968961.269,0.000,,,,,
1760968961.300,0.000,,,,,
1760968961.332,0.000,,,,,
1760968961.364,0.000,,,,,
1760968961.396,0.000,,,,,
1760968961.428,0.000,,,,,
1760968961.460,0.000,,,,,
1760968961.491,0.000,,,,,
1760968961.524,0.000,,,,,
1760968961.556,0.000,,,,,
1760968961.588,0.000,,,,,
1760968961.635,0.000,,,,,
1760968961.669,0.000,,,,,
1760968961.699,0.000,,,,,
1760968961.732,0.000,,,,,
1760968961.764,0.000,,,,,
1760968961.796,0.000,,,,,
1760968961.828,0.000,,,,,
1760968961.861,0.000,,,,,
1760968961.892,0.000,,,,,
1760968961.924,0.000,,,,,
1760968961.956,0.000,,,,,
1760968962.004,0.000,,,,,
1760968962.036,0.000,,,,,
1760968962.068,0.000,,,,,
1760968962.101,0.000,,,,,
1760968962.131,0.000,,,,,
1760968962.163,0.000,,,,,
1760968962.196,0.000,,,,,
1760968962.228,0.000,,,,,
1760968962.261,0.000,,,,,
1760968962.293,0.000,,,,,
1760968962.341,0.000,,,,,
1760968962.372,0.000,,,,,
1760968962.404,0.000,,,,,
1760968962.436,0.000,,,,,
1760968962.468,0.000,,,,,
1760968962.500,0.000,,,,,
1760968962.533,0.000,,,,,
1760968962.564,0.000,,,,,
1760968962.595,0.000,,,,,
1760968962.628,0.000,,,,,
1760968962.660,0.000,,,,,
1760968962.708,0.000,,,,,
1760968962.741,0.000,,,,,
1760968962.772,0.000,,,,,
1760968962.804,0.000,,,,,
1760968962.837,0.000,,,,,
1760968962.868,0.000,,,,,
1760968962.900,0.000,,,,,
1760968962.933,0.000,,,,,
1760968962.963,0.000,,,,,
1760968962.996,0.000,,,,,
1760968963.028,0.000,,,,,
1760968963.076,0.000,,,,,
1760968963.107,0.000,,,,,
1760968963.140,0.000,,,,,
1760968963.172,0.000,,,,,
1760968963.203,0.000,,,,,
1760968963.237,0.000,,,,,
1760968963.268,0.000,,,,,
1760968963.300,0.000,,,,,
1760968963.331,0.000,,,,,
1760968963.363,0.000,,,,,
1760968963.396,0.000,,,,,
1760968963.444,0.000,,,,,
1760968963.477,0.000,,,,,
1760968963.507,0.000,,,,,
1760968963.540,0.000,,,,,
1760968963.572,0.000,,,,,
1760968963.605,0.000,,,,,
1760968963.636,0.000,,,,,
1760968963.667,0.000,,,,,
1760968963.699,0.000,,,,,
1760968963.732,0.000,,,,,
1760968963.764,0.000,,,,,
1760968963.813,0.000,,,,,
1760968963.844,0.000,,,,,
1760968963.876,0.000,,,,,
1760968963.907,0.000,,,,,
1760968963.940,0.000,,,,,
1760968963.972,0.000,,,,,
1760968964.005,0.000,,,,,
1760968964.037,0.000,,,,,
1760968964.068,0.000,,,,,
1760968964.100,0.000,,,,,
1760968964.149,0.000,,,,,
1760968964.180,0.000,,,,,
1760968964.213,0.000,,,,,
1760968964.244,0.000,,,,,
1760968964.277,0.000,,,,,
1760968964.308,0.000,,,,,
1760968964.340,0.000,,,,,
1760968964.372,0.000,,,,,
1760968964.404,0.000,,,,,
1760968964.436,0.000,,,,,
1760968964.469,0.000,,,,,
1760968964.516,0.000,,,,,
1760968964.548,0.000,,,,,
1760968964.579,0.000,,,,,
1760968964.612,0.000,,,,,
1760968964.644,0.000,,,,,
1760968964.676,0.000,,,,,
1760968964.709,0.000,,,,,
1760968964.740,0.000,,,,,
1760968964.772,0.000,,,,,
1760968964.804,0.000,,,,,
1760968964.836,0.000,,,,,
1760968964.884,0.000,,,,,
1760968964.917,0.000,,,,,
1760968964.948,0.000,,,,,
1760968964.979,0.000,,,,,
1760968965.012,0.000,,,,,
1760968965.044,0.000,,,,,
1760968965.076,0.000,,,,,
1760968965.109,0.000,,,,,
1760968965.139,0.000,,,,,
1760968965.172,0.000,,,,,
1760968965.204,0.000,,,,,
1760968965.252,0.000,,,,,
1760968965.283,0.000,,,,,
1760968965.317,0.000,,,,,
1760968965.349,0.000,,,,,
1760968965.380,0.000,,,,,
1760968965.412,0.000,,,,,
1760968965.444,0.000,,,,,
1760968965.476,0.000,,,,,
1760968965.508,0.000,,,,,
1760968965.540,0.000,,,,,
1760968965.573,0.000,,,,,
1760968965.620,0.000,,,,,
1760968965.651,0.000,,,,,
1760968965.684,0.000,,,,,
1760968965.716,0.000,,,,,
1760968965.748,0.000,,,,,
1760968965.781,0.000,,,,,
1760968965.812,0.000,,,,,
1760968965.844,0.000,,,,,
1760968965.875,0.000,,,,,
1760968965.908,0.000,,,,,
1760968965.940,0.000,,,,,
1760968965.989,0.000,,,,,
1760968966.020,0.000,,,,,
1760968966.051,0.000,,,,,
1760968966.084,0.000,,,,,
1760968966.115,0.000,,,,,
1760968966.148,0.000,,,,,
1760968966.180,0.000,,,,,
1760968966.212,0.000,,,,,
1760968966.245,0.000,,,,,
1760968966.276,0.000,,,,,
1760968966.324,0.000,,,,,
1760968966.355,0.000,,,,,
1760968966.388,0.000,,,,,
1760968966.419,0.000,,,,,
1760968966.453,0.000,,,,,
1760968966.483,0.000,,,,,
1760968966.516,0.000,,,,,
1760968966.547,0.000,,,,,
1760968966.580,0.000,,,,,
1760968966.612,0.000,,,,,
1760968966.645,0.000,,,,,
1760968966.692,0.000,,,,,
1760968966.724,0.000,,,,,
1760968966.756,0.000,,,,,
1760968966.788,0.000,,,,,
1760968966.821,0.000,,,,,
1760968966.852,0.000,,,,,
1760968966.884,0.000,,,,,
1760968966.915,0.000,,,,,
1760968966.947,0.000,,,,,
1760968966.980,0.000,,,,,
1760968967.012,0.000,,,,,
1760968967.060,0.000,,,,,
1760968967.093,0.000,,,,,
1760968967.124,0.000,,,,,
1760968967.156,0.000,,,,,
1760968967.188,0.000,,,,,
1760968967.220,0.000,,,,,
1760968967.252,0.000,,,,,
1760968967.285,0.000,,,,,
1760968967.316,0.000,,,,,
1760968967.349,0.000,,,,,
1760968967.380,0.000,,,,,
1760968967.428,0.000,,,,,
1760968967.460,0.000,,,,,
1760968967.492,0.000,,,,,
1760968967.524,0.000,,,,,
1760968967.556,0.000,,,,,
1760968967.588,0.000,,,,,
1760968967.620,0.000,,,,,
1760968967.652,0.000,,,,,
1760968967.684,0.000,,,,,
1760968967.717,0.000,,,,,
1760968967.747,0.000,,,,,
1760968967.795,0.000,,,,,
1760968967.828,0.000,,,,,
1760968967.860,0.000,,,,,
1760968967.892,0.000,,,,,
1760968967.923,0.000,,,,,
1760968967.956,0.000,,,,,
1760968967.988,0.000,,,,,
1760968968.019,0.000,,,,,
1760968968.052,0.000,,,,,
1760968968.084,0.000,,,,,
1760968968.132,0.000,,,,,
1760968968.164,0.000,,,,,
1760968968.196,0.000,,,,,
1760968968.228,0.000,,,,,
1760968968.260,0.000,,,,,
1760968968.293,0.000,,,,,
1760968968.324,0.000,,,,,
1760968968.356,0.000,,,,,
1760968968.388,0.000,,,,,
1760968968.420,0.000,,,,,
1760968968.452,0.000,,,,,
1760968968.500,0.000,,,,,
1760968968.531,0.000,,,,,
1760968968.564,0.000,,,,,
1760968968.596,0.000,,,,,
1760968968.629,0.000,,,,,
1760968968.659,0.000,,,,,
1760968968.692,0.000,,,,,
1760968968.724,0.000,,,,,
1760968968.756,0.000,,,,,
1760968968.789,0.000,,,,,
1760968968.821,0.000,,,,,
1760968968.868,0.000,,,,,
1760968968.900,0.000,,,,,
1760968968.932,0.000,,,,,
1760968968.964,0.000,,,,,
1760968968.996,0.000,,,,,
1760968969.027,0.000,,,,,
1760968969.062,0.000,,,,,
1760968969.092,0.000,,,,,
1760968969.124,0.000,,,,,
1760968969.155,0.000,,,,,
1760968969.188,0.000,,,,,
1760968969.237,0.000,,,,,
1760968969.269,0.000,,,,,
1760968969.300,0.000,,,,,
1760968969.331,0.000,,,,,
1760968969.364,0.000,,,,,
1760968969.396,0.000,,,,,
1760968969.428,0.000,,,,,
1760968969.460,0.000,,,,,
1760968969.492,0.000,,,,,
1760968969.525,0.000,,,,,
1760968969.556,0.000,,,,,
1760968969.603,0.000,,,,,
1760968969.635,0.000,,,,,
1760968969.668,0.000,,,,,
1760968969.700,0.000,,,,,
1760968969.732,0.000,,,,,
1760968969.764,0.000,,,,,
1760968969.795,0.000,,,,,
1760968969.827,0.000,,,,,
1760968969.860,0.000,,,,,
1760968969.893,0.000,,,,,
1760968969.941,0.000,,,,,
1760968969.973,0.000,,,,,
1760968970.003,0.000,,,,,
1760968970.036,0.000,,,,,
1760968970.068,0.000,,,,,
1760968970.100,0.000,,,,,
1760968970.132,0.000,,,,,
1760968970.163,0.000,,,,,
1760968970.195,0.000,,,,,
1760968970.228,0.000,,,,,
1760968970.260,0.000,,,,,
1760968970.308,0.000,,,,,
1760968970.341,0.000,,,,,
1760968970.371,0.000,,,,,
1760968970.403,0.000,,,,,
1760968970.436,0.000,,,,,
1760968970.467,0.000,,,,,
1760968970.501,0.000,,,,,
1760968970.533,0.000,,,,,
1760968970.563,0.000,,,,,
1760968970.595,0.000,,,,,
1760968970.628,0.000,,,,,
1760968970.675,0.000,,,,,
1760968970.708,0.000,,,,,
1760968970.740,0.000,,,,,
1760968970.772,0.000,,,,,
1760968970.804,0.000,,,,,
1760968970.836,0.000,,,,,
1760968970.869,0.000,,,,,
1760968970.900,0.000,,,,,
1760968970.932,0.000,,,,,
1760968970.965,0.000,,,,,
1760968970.998,0.000,,,,,
1760968971.044,0.000,,,,,
1760968971.075,0.000,,,,,
1760968971.108,0.000,,,,,
1760968971.140,0.000,,,,,
1760968971.172,0.000,,,,,
1760968971.205,0.000,,,,,
1760968971.236,0.000,,,,,
1760968971.268,0.000,,,,,
1760968971.300,0.000,,,,,
1760968971.332,0.000,,,,,
1760968971.364,0.000,,,,,
1760968971.412,0.000,,,,,
1760968971.444,0.000,,,,,
1760968971.476,0.000,,,,,
1760968971.508,0.000,,,,,
1760968971.540,0.000,,,,,
1760968971.572,0.000,,,,,
1760968971.604,0.000,,,,,
1760968971.637,0.000,,,,,
1760968971.668,0.000,,,,,
1760968971.700,0.000,,,,,
1760968971.747,0.000,,,,,
1760968971.780,0.000,,,,,
1760968971.812,0.000,,,,,
1760968971.843,0.000,,,,,
1760968971.877,0.000,,,,,
1760968971.908,0.000,,,,,
1760968971.940,0.000,,,,,
1760968971.972,0.000,,,,,
1760968972.004,0.000,,,,,
1760968972.036,0.000,,,,,
1760968972.068,0.000,,,,,
1760968972.116,0.000,,,,,
1760968972.148,0.000,,,,,
1760968972.180,0.000,,,,,
1760968972.211,0.000,,,,,
1760968972.244,0.000,,,,,
1760968972.275,0.000,,,,,
1760968972.308,0.000,,,,,
1760968972.340,0.000,,,,,
1760968972.371,0.000,,,,,
1760968972.403,0.000,,,,,
1760968972.436,0.000,,,,,
1760968972.484,0.000,,,,,
1760968972.516,0.000,,,,,
1760968972.547,0.000,,,,,
1760968972.580,0.000,,,,,
1760968972.612,0.000,,,,,
1760968972.644,0.000,,,,,
1760968972.676,0.000,,,,,
1760968972.709,0.000,,,,,
1760968972.739,0.000,,,,,
1760968972.772,0.000,,,,,
1760968972.804,0.000,,,,,
1760968972.852,0.000,,,,,
1760968972.883,0.000,,,,,
1760968972.916,0.000,,,,,
1760968972.949,0.000,,,,,
1760968972.979,0.000,,,,,
1760968973.012,0.000,,,,,
1760968973.044,0.000,,,,,
1760968973.076,0.000,,,,,
1760968973.108,0.000,,,,,
1760968973.140,0.000,,,,,
1760968973.171,0.000,,,,,
1760968973.220,0.000,,,,,
1760968973.252,0.000,,,,,
1760968973.284,0.000,,,,,
1760968973.317,0.000,,,,,
1760968973.347,0.000,,,,,
1760968973.380,0.000,,,,,
1760968973.412,0.000,,,,,
1760968973.443,0.000,,,,,
1760968973.476,0.000,,,,,
1760968973.508,0.000,,,,,
1760968973.556,0.000,,,,,
1760968973.589,0.000,,,,,
1760968973.620,0.000,,,,,
1760968973.651,0.000,,,,,
1760968973.684,0.000,,,,,
1760968973.715,0.000,,,,,
1760968973.747,0.000,,,,,
1760968973.781,0.000,,,,,
1760968973.813,0.000,,,,,
1760968973.844,0.000,,,,,
1760968973.876,0.000,,,,,
1760968973.924,0.000,,,,,
1760968973.956,0.000,,,,,
1760968973.988,0.000,,,,,
1760968974.020,0.000,,,,,
1760968974.052,0.000,,,,,
1760968974.084,0.000,,,,,
1760968974.116,0.000,,,,,
1760968974.147,0.000,,,,,
1760968974.180,0.000,,,,,
1760968974.212,0.000,,,,,
1760968974.244,0.000,,,,,
1760968974.292,0.000,,,,,
1760968974.324,0.000,,,,,
1760968974.356,0.000,,,,,
1760968974.388,0.000,,,,,
1760968974.419,0.000,,,,,
1760968974.452,0.000,,,,,
1760968974.484,0.000,,,,,
1760968974.516,0.000,,,,,
1760968974.548,0.000,,,,,
1760968974.580,0.000,,,,,
1760968974.611,0.000,,,,,
1760968974.660,0.000,,,,,
1760968974.693,0.000,,,,,
1760968974.724,124.759,0.4809291362762451,,,,
1760968974.755,124.759,0.4809291362762451,,,,
1760968974.788,124.759,0.4809291362762451,,,,
1760968974.819,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968974.852,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968974.885,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968974.916,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968974.948,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968974.980,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.028,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.060,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.092,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.125,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.155,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.188,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.220,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.252,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.284,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.318,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.349,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.396,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.428,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.460,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.491,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.523,104.051,0.4809291362762451,0.6723518371582031,,,33.196
1760968975.557,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.588,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.620,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.651,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.684,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.732,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.764,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.796,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.827,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.860,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.891,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.923,79.843,0.8306052684783936,0.6723518371582031,,,21.059
1760968975.956,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968975.989,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.020,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.052,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.101,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.132,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.164,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.196,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.229,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.260,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.291,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.323,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.356,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.387,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.421,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.468,78.204,0.39959073066711426,1.1348600387573242,,,95.835
1760968976.500,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.532,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.564,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.595,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.628,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.661,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.711,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.724,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.756,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.788,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.836,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.868,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.900,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.932,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.963,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968976.996,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.028,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.060,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.092,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.124,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.156,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.204,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.235,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.268,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.301,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.331,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.364,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.396,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.428,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.460,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.492,127.012,0.39959073066711426,0.5452055931091309,,,30.825
1760968977.540,84.281,0.39959073066711426,1.0242130756378174,,,87.740
1760968977.572,84.281,0.39959073066711426,1.0242130756378174,,,87.740
1760968977.604,84.281,0.39959073066711426,1.0242130756378174,,,87.740
1760968977.636,84.281,0.39959073066711426,1.0242130756378174,,,87.740
1760968977.668,84.281,0.39959073066711426,1.0242130756378174,,,87.740
1760968977.700,84.281,0.39959073066711426,1.0242130756378174,,,87.740
1760968977.733,84.281,0.39959073066711426,1.0242130756378174,,,87.740
