t,joint_name,side,angle_deg
1760969003.956,elbow_right,-,179.55281293327383
1760969004.020,elbow_right,-,178.9485394025512
1760969004.052,elbow_right,-,178.61845644519497
1760969004.116,elbow_right,-,176.99410632597474
1760969004.324,elbow_right,-,178.03069050826505
1760969004.356,elbow_right,-,178.47440421196373
1760969004.388,elbow_right,-,177.76349083818124
1760969004.420,elbow_right,-,178.76885335532182
1760969004.453,elbow_right,-,179.73533008134626
1760969005.252,elbow_right,-,176.41056707990947
1760969005.347,elbow_right,-,178.0513706100966
1760969005.460,elbow_right,-,178.84055950901467
1760969005.620,elbow_right,-,179.08059001191526
1760969005.828,elbow_right,-,177.63942588184557
1760969005.860,hip_left,-,177.06915517453177
1760969005.957,elbow_right,-,177.907252329595
1760969006.020,elbow_right,-,177.48005155856183
1760969006.052,elbow_right,-,177.3604731238968
1760969006.131,elbow_right,-,178.3351660573167
1760969006.131,hip_left,-,178.76964834085763
1760969006.195,elbow_right,-,177.3100819942292
1760969006.260,elbow_right,-,178.9764533463388
1760969006.356,elbow_right,-,177.9197276737544
1760969006.455,elbow_right,-,178.4345192812378
1760969006.499,elbow_right,-,178.66264827863057
1760969006.597,elbow_right,-,178.6668984622373
1760969006.628,elbow_right,-,177.84541354808252
1760969006.692,elbow_right,-,174.56004365202068
1760969006.756,elbow_right,-,178.64217313422077
1760969006.756,hip_left,-,179.57249900492116
1760969006.756,hip_right,-,162.26970318817428
1760969006.932,elbow_right,-,171.5162634428776
1760969006.964,elbow_right,-,168.9571044085331
1760969006.995,elbow_right,-,160.4541269706645
1760969006.995,hip_left,-,178.8064620664883
1760969006.995,hip_right,-,173.4351106899649
1760969007.029,elbow_right,-,158.9893249988708
1760969007.060,elbow_right,-,160.58605014835075
1760969007.060,hip_left,-,179.89164764017156
1760969007.092,elbow_right,-,157.45495409407349
1760969007.092,hip_left,-,178.2881064551799
1760969007.124,elbow_right,-,157.29184391703313
1760969007.124,hip_right,-,173.3213869767074
1760969007.156,elbow_right,-,158.4742174928648
1760969007.156,hip_left,-,174.09120177767244
1760969007.189,elbow_right,-,162.0104620356446
1760969007.189,hip_left,-,171.81541948986202
1760969007.237,elbow_left,-,164.22661063001377
1760969007.237,elbow_right,-,165.0787085104687
1760969007.237,hip_left,-,171.86218625610096
1760969007.268,elbow_right,-,166.01806668148916
1760969007.268,hip_left,-,168.9335588516595
1760969007.268,hip_right,-,176.95071994626136
1760969007.300,elbow_left,-,165.17662436805782
1760969007.300,elbow_right,-,173.35612706418698
1760969007.300,hip_left,-,169.18342056702383
1760969007.300,hip_right,-,174.29078440315362
1760969007.332,elbow_left,-,161.4348577904192
1760969007.332,elbow_right,-,170.26344206398883
1760969007.332,hip_left,-,169.29858135111445
1760969007.332,hip_right,-,173.96609573950727
1760969007.363,elbow_right,-,173.78725509024454
1760969007.363,hip_left,-,167.66667356994066
1760969007.363,hip_right,-,174.67141134619374
1760969007.396,elbow_left,-,157.765581705117
1760969007.396,elbow_right,-,177.76611772421188
1760969007.396,hip_left,-,167.25427488208473
1760969007.396,hip_right,-,174.73273428758827
1760969007.428,elbow_left,-,162.3550166192391
1760969007.428,elbow_right,-,171.8985761557316
1760969007.428,hip_left,-,167.99499813096668
1760969007.428,hip_right,-,175.42911003995465
1760969007.460,elbow_left,-,164.00305926356356
1760969007.460,elbow_right,-,174.87913962813627
1760969007.460,knee_right,-,177.57037252425846
1760969007.460,hip_left,-,169.15127590393683
1760969007.460,hip_right,-,176.05205950324566
1760969007.492,elbow_left,-,160.6238437054555
1760969007.492,elbow_right,-,174.38046865802548
1760969007.492,knee_right,-,179.5674934771063
1760969007.492,hip_left,-,169.70290739124553
1760969007.492,hip_right,-,175.1187774164907
1760969007.524,elbow_left,-,166.02367913970681
1760969007.524,elbow_right,-,175.9954228936881
1760969007.524,hip_left,-,167.3010134908056
1760969007.524,hip_right,-,175.1283388656362
1760969007.572,elbow_left,-,168.26694372351676
1760969007.572,elbow_right,-,178.07745707201124
1760969007.572,hip_left,-,166.91472645242143
1760969007.572,hip_right,-,175.86544568594658
1760969007.605,elbow_left,-,169.27282740091798
1760969007.605,elbow_right,-,179.6330916075868
1760969007.605,hip_left,-,167.5209397001214
1760969007.605,hip_right,-,176.60719333439266
1760969007.636,elbow_left,-,167.61153907682117
1760969007.636,elbow_right,-,178.69869090730222
1760969007.636,hip_left,-,167.8514877217083
1760969007.636,hip_right,-,176.61181294640622
1760969007.668,elbow_left,-,169.1052309939382
1760969007.668,elbow_right,-,179.34598136775253
1760969007.668,hip_left,-,165.57579731752855
1760969007.668,hip_right,-,176.11823662465338
1760969007.701,elbow_left,-,169.78781322053385
1760969007.701,elbow_right,-,178.32450331758918
1760969007.701,knee_left,-,176.9308825011997
1760969007.701,hip_left,-,166.8155095985907
1760969007.701,hip_right,-,176.28732718712834
1760969007.732,elbow_left,-,170.33567718454452
1760969007.732,elbow_right,-,178.27966774309112
1760969007.732,knee_left,-,179.97202354488172
1760969007.732,knee_right,-,172.26165344195897
1760969007.732,hip_left,-,168.38771767288955
1760969007.732,hip_right,-,174.34497240835861
1760969007.764,elbow_left,-,171.09991021743616
1760969007.764,elbow_right,-,175.63058111839547
1760969007.764,knee_left,-,179.38802213299724
1760969007.764,knee_right,-,172.40125965486516
1760969007.764,hip_left,-,167.2855341395961
1760969007.764,hip_right,-,173.78968543886725
1760969007.795,elbow_left,-,170.7956362701342
1760969007.795,elbow_right,-,174.8477464704166
1760969007.795,knee_right,-,176.11344718426506
1760969007.795,hip_left,-,167.01572157621877
1760969007.795,hip_right,-,171.77588496547537
1760969007.828,elbow_left,-,166.2571756108372
1760969007.828,elbow_right,-,175.1899729588459
1760969007.828,knee_right,-,175.1060711495415
1760969007.828,hip_left,-,171.34921140785187
1760969007.828,hip_right,-,171.20020062172878
1760969007.861,elbow_left,-,165.18881649272475
1760969007.861,elbow_right,-,173.441087583374
1760969007.861,knee_right,-,173.35834123470312
1760969007.861,hip_left,-,170.63926067790445
1760969007.861,hip_right,-,170.0878718468007
1760969007.893,elbow_left,-,167.61556705647465
1760969007.893,elbow_right,-,174.92035956309616
1760969007.893,knee_right,-,173.30847900220536
1760969007.893,hip_left,-,170.35685690478232
1760969007.893,hip_right,-,169.71984836605927
1760969007.940,elbow_left,-,168.50066065357862
1760969007.940,elbow_right,-,170.4806403412947
1760969007.940,knee_left,-,177.2255421483161
1760969007.940,knee_right,-,175.7155882741733
1760969007.940,hip_left,-,170.0806727591781
1760969007.940,hip_right,-,168.8520660236887
1760969007.972,elbow_left,-,165.9525768606892
1760969007.972,elbow_right,-,173.18502366932321
1760969007.972,knee_right,-,179.92598125278
1760969007.972,hip_left,-,169.8304904351858
1760969007.972,hip_right,-,167.57812312812206
1760969008.004,elbow_left,-,166.88952937897434
1760969008.004,elbow_right,-,172.44165500541303
1760969008.004,knee_right,-,179.88985657019026
