t,joint_name,side,angle_deg
1761074896.414,elbow_left,-,177.3523283967704
1761074896.414,elbow_right,-,169.31350696851894
1761074896.414,knee_left,-,177.5539135767075
1761074896.414,hip_left,-,171.84127189756904
1761074896.414,neck_flex,-,23.481716200485426
1761074896.480,elbow_left,-,177.64839769007293
1761074896.480,elbow_right,-,167.37403364838113
1761074896.480,knee_left,-,179.43907158453214
1761074896.480,hip_left,-,171.0194364840001
1761074896.480,hip_right,-,167.2969904914544
1761074896.480,neck_flex,-,26.801538113668645
1761074896.543,elbow_left,-,177.41714385350988
1761074896.543,elbow_right,-,167.6262243362585
1761074896.543,knee_left,-,177.9430968136317
1761074896.543,hip_left,-,172.64149884450492
1761074896.543,hip_right,-,166.64263920552074
1761074896.543,neck_flex,-,24.06716173655167
1761074896.607,elbow_left,-,177.75719885842884
1761074896.607,elbow_right,-,167.0293626298131
1761074896.607,knee_left,-,178.40443182231766
1761074896.607,hip_left,-,171.76715161955875
1761074896.607,hip_right,-,167.17940151112188
1761074896.607,neck_flex,-,23.868387705501824
1761074896.688,elbow_left,-,178.6788420786074
1761074896.688,elbow_right,-,167.3136809224056
1761074896.688,hip_left,-,171.60524729485226
1761074896.688,hip_right,-,166.72701289377397
1761074896.688,neck_flex,-,26.173862375506342
1761074896.752,elbow_left,-,178.27421604061544
1761074896.752,elbow_right,-,168.96464875134149
1761074896.752,knee_left,-,179.29168822695294
1761074896.752,hip_left,-,170.91413876703032
1761074896.752,hip_right,-,167.3514929491899
1761074896.752,neck_flex,-,20.77801669272695
1761074896.814,elbow_left,-,178.50328247716135
1761074896.814,elbow_right,-,167.14908706429165
1761074896.814,knee_left,-,178.84427850927878
1761074896.814,knee_right,-,177.44380544670162
1761074896.814,hip_left,-,172.5344690178307
1761074896.814,hip_right,-,166.4857266806191
1761074896.814,neck_flex,-,25.584196591052002
1761074896.879,elbow_left,-,175.96313116770384
1761074896.879,elbow_right,-,167.70234645415226
1761074896.879,knee_left,-,178.47658642312715
1761074896.879,hip_left,-,172.16586376571482
1761074896.879,hip_right,-,166.27530040911148
1761074896.879,neck_flex,-,22.99519898156645
1761074896.943,elbow_left,-,176.73937262013695
1761074896.943,elbow_right,-,168.43131675166174
1761074896.943,knee_left,-,179.16326735779762
1761074896.943,knee_right,-,177.01560945459684
1761074896.943,hip_left,-,171.88615394544024
1761074896.943,hip_right,-,167.14758239905737
1761074896.943,neck_flex,-,19.0738701056543
1761074897.023,elbow_left,-,176.46276733238054
1761074897.023,elbow_right,-,168.94076686737475
1761074897.023,knee_left,-,179.25008996320824
1761074897.023,hip_left,-,170.9821679578764
1761074897.023,hip_right,-,167.41663181095214
1761074897.023,neck_flex,-,18.937502023754327
