t,joint_name,side,angle_deg
532.719,hip_left,-,172.4653965217931
532.719,hip_right,-,139.37544814757268
532.781,hip_left,-,171.3449439175643
532.781,hip_right,-,138.64011306311457
532.781,hip_left,-,171.3449439175643
532.781,hip_right,-,138.64011306311457
532.828,hip_left,-,169.9410460765714
532.828,hip_right,-,139.5570868681915
532.828,neck_flex,-,54.77600926450097
532.890,hip_left,-,169.9410460765714
532.890,hip_right,-,139.5570868681915
532.890,neck_flex,-,54.77600926450097
532.890,hip_left,-,170.402959750315
532.890,hip_right,-,138.0855784135768
532.890,neck_flex,-,37.66470907617104
532.937,hip_left,-,170.402959750315
532.937,hip_right,-,138.0855784135768
532.937,neck_flex,-,37.66470907617104
533.000,hip_left,-,169.98861168776978
533.000,hip_right,-,137.5841108276855
533.000,hip_left,-,169.98861168776978
533.000,hip_right,-,137.5841108276855
533.109,hip_right,-,140.33209698631075
533.109,hip_right,-,140.33209698631075
533.156,hip_left,-,173.5932317152506
533.156,hip_right,-,140.47951474922633
533.203,shoulder_R_abd,R,36.82154001231147
533.203,shoulder_R_abd,R,36.82154001231147
533.250,hip_left,-,172.27264331944755
533.250,hip_right,-,138.79968141189738
533.297,hip_left,-,172.27264331944755
533.297,hip_right,-,138.79968141189738
533.297,shoulder_R_abd,R,35.12632319645521
533.328,shoulder_R_abd,R,35.12632319645521
533.390,hip_left,-,171.59958825876885
533.390,hip_right,-,136.59190783606172
533.390,neck_flex,-,50.608882280081886
533.390,hip_left,-,171.59958825876885
533.390,hip_right,-,136.59190783606172
533.390,neck_flex,-,50.608882280081886
533.437,shoulder_R_abd,R,34.8842280344524
533.484,shoulder_R_abd,R,34.8842280344524
533.531,hip_left,-,173.6068040271201
533.531,hip_right,-,140.52976802237794
533.531,hip_left,-,173.6068040271201
533.531,hip_right,-,140.52976802237794
533.578,shoulder_R_abd,R,36.03252889565681
533.640,shoulder_R_abd,R,36.03252889565681
533.640,hip_left,-,174.17273984500932
533.640,hip_right,-,139.95574182504686
533.687,hip_left,-,174.17273984500932
533.687,hip_right,-,139.95574182504686
533.703,hip_left,-,173.95778437983935
533.703,hip_right,-,139.76880947117968
533.734,hip_left,-,173.95778437983935
533.734,hip_right,-,139.76880947117968
533.797,knee_left,-,92.51138995590452
533.797,knee_right,-,89.71238448868542
