t,joint_name,side,angle_deg
60.453,hip_left,-,158.89792283146
60.453,hip_right,-,159.308131082183
60.453,neck_flex,-,70.35753105328858
60.468,hip_left,-,158.1102731418189
60.468,hip_right,-,159.9201616939803
60.468,neck_flex,-,70.46596392128163
60.515,hip_left,-,158.1102731418189
60.515,hip_right,-,159.9201616939803
60.515,neck_flex,-,70.46596392128163
60.515,hip_left,-,158.1102731418189
60.515,hip_right,-,159.9201616939803
60.515,neck_flex,-,70.46596392128163
60.578,hip_left,-,157.9933933179915
60.578,hip_right,-,160.77946652941318
60.578,neck_flex,-,73.50929701075557
60.578,hip_left,-,157.9933933179915
60.578,hip_right,-,160.77946652941318
60.578,neck_flex,-,73.50929701075557
60.640,hip_left,-,157.9933933179915
60.640,hip_right,-,160.77946652941318
60.640,neck_flex,-,73.50929701075557
60.687,shoulder_R_abd,R,47.37584389398691
60.703,shoulder_R_abd,R,47.37584389398691
60.750,shoulder_R_abd,R,47.37584389398691
60.750,hip_left,-,159.90520674994474
60.750,hip_right,-,157.70585709543155
60.750,neck_flex,-,78.42954820926494
60.797,hip_left,-,159.90520674994474
60.797,hip_right,-,157.70585709543155
60.797,neck_flex,-,78.42954820926494
60.812,hip_left,-,159.90520674994474
60.812,hip_right,-,157.70585709543155
60.812,neck_flex,-,78.42954820926494
60.859,hip_left,-,158.38632113519216
60.859,hip_right,-,158.9967747731512
60.859,neck_flex,-,71.30994309026644
60.875,hip_left,-,158.38632113519216
60.875,hip_right,-,158.9967747731512
60.875,neck_flex,-,71.30994309026644
60.922,hip_left,-,158.38632113519216
60.922,hip_right,-,158.9967747731512
60.922,neck_flex,-,71.30994309026644
60.968,hip_left,-,158.1366602949743
60.968,hip_right,-,158.44215739307762
60.968,neck_flex,-,74.2120421048437
60.984,hip_left,-,158.1366602949743
60.984,hip_right,-,158.44215739307762
60.984,neck_flex,-,74.2120421048437
61.031,hip_left,-,158.1366602949743
61.031,hip_right,-,158.44215739307762
61.031,neck_flex,-,74.2120421048437
61.078,hip_left,-,159.3811195449514
61.078,hip_right,-,158.54518669151778
61.078,neck_flex,-,81.7982521372999
61.093,hip_left,-,159.3811195449514
61.093,hip_right,-,158.54518669151778
61.093,neck_flex,-,81.7982521372999
61.140,hip_left,-,159.3811195449514
61.140,hip_right,-,158.54518669151778
61.140,neck_flex,-,81.7982521372999
61.156,shoulder_R_abd,R,48.816303086203966
61.203,shoulder_R_abd,R,48.816303086203966
61.250,shoulder_R_abd,R,48.816303086203966
61.250,hip_left,-,159.00501819234393
61.250,hip_right,-,157.74696116521315
61.250,neck_flex,-,79.55005171438923
61.297,hip_left,-,159.00501819234393
61.297,hip_right,-,157.74696116521315
61.297,neck_flex,-,79.55005171438923
61.312,hip_left,-,159.00501819234393
61.312,hip_right,-,157.74696116521315
61.312,neck_flex,-,79.55005171438923
61.359,shoulder_R_abd,R,49.3656302717107
61.406,shoulder_R_abd,R,49.3656302717107
61.422,shoulder_R_abd,R,49.3656302717107
61.578,shoulder_R_abd,R,48.49434866816593
61.578,shoulder_R_abd,R,48.49434866816593
61.640,shoulder_R_abd,R,48.49434866816593
61.640,shoulder_R_abd,R,49.150711130569654
61.703,shoulder_R_abd,R,49.150711130569654
61.703,shoulder_R_abd,R,49.150711130569654
61.750,shoulder_R_abd,R,50.68889869870099
61.812,shoulder_R_abd,R,50.68889869870099
61.859,shoulder_R_abd,R,50.68889869870099
61.906,shoulder_R_abd,R,48.21440694482936
61.968,shoulder_R_abd,R,48.21440694482936
61.968,shoulder_R_abd,R,48.21440694482936
62.015,shoulder_R_abd,R,49.931505291872654
62.062,shoulder_R_abd,R,49.931505291872654
62.078,shoulder_R_abd,R,49.931505291872654
62.125,shoulder_R_abd,R,48.693028845854094
62.125,shoulder_R_abd,R,48.693028845854094
62.172,shoulder_R_abd,R,48.693028845854094
62.218,shoulder_R_abd,R,48.201155452863276
62.218,shoulder_R_abd,R,48.201155452863276
62.281,shoulder_R_abd,R,48.201155452863276
62.343,shoulder_R_abd,R,48.59313407315889
62.343,shoulder_R_abd,R,48.59313407315889
62.390,shoulder_R_abd,R,48.59313407315889
62.390,shoulder_R_abd,R,47.74710792213273
62.453,shoulder_R_abd,R,47.74710792213273
62.500,shoulder_R_abd,R,47.74710792213273
62.500,shoulder_R_abd,R,47.71422570823819
62.547,shoulder_R_abd,R,47.71422570823819
62.547,shoulder_R_abd,R,47.71422570823819
62.609,shoulder_R_abd,R,48.54655567140804
62.656,shoulder_R_abd,R,48.54655567140804
62.656,shoulder_R_abd,R,48.54655567140804
62.718,shoulder_R_abd,R,48.3329714144396
62.765,shoulder_R_abd,R,48.3329714144396
62.781,shoulder_R_abd,R,48.3329714144396
62.828,shoulder_R_abd,R,50.30909706992925
62.828,shoulder_R_abd,R,50.30909706992925
62.875,shoulder_R_abd,R,50.30909706992925
62.937,shoulder_R_abd,R,49.0208120927782
62.937,shoulder_R_abd,R,49.0208120927782
62.984,shoulder_R_abd,R,49.0208120927782
63.047,hip_left,-,157.27592543081388
63.047,hip_right,-,154.62051470706058
63.047,neck_flex,-,89.76179342490566
63.047,hip_left,-,157.27592543081388
63.047,hip_right,-,154.62051470706058
63.047,neck_flex,-,89.76179342490566
63.109,hip_left,-,157.27592543081388
63.109,hip_right,-,154.62051470706058
63.109,neck_flex,-,89.76179342490566
63.109,shoulder_R_abd,R,50.47158330724539
63.156,shoulder_R_abd,R,50.47158330724539
63.218,shoulder_R_abd,R,50.47158330724539
63.218,neck_flex,-,94.91936490455083
63.281,neck_flex,-,94.91936490455083
63.281,neck_flex,-,94.91936490455083
63.328,shoulder_R_abd,R,28.263425905177144
63.343,shoulder_R_abd,R,28.263425905177144
63.375,shoulder_R_abd,R,28.263425905177144
63.437,shoulder_R_abd,R,36.266383666093596
63.437,shoulder_R_abd,R,36.266383666093596
63.484,shoulder_R_abd,R,36.266383666093596
63.531,neck_flex,-,106.40776042951289
63.547,neck_flex,-,106.40776042951289
63.593,neck_flex,-,106.40776042951289
63.593,shoulder_R_abd,R,37.31228614365771
63.640,shoulder_R_abd,R,37.31228614365771
63.687,shoulder_R_abd,R,37.31228614365771
63.703,shoulder_R_abd,R,37.70958826251614
63.750,shoulder_R_abd,R,37.70958826251614
63.812,shoulder_R_abd,R,37.70958826251614
63.812,neck_flex,-,91.60191195641468
63.859,neck_flex,-,91.60191195641468
63.859,neck_flex,-,91.60191195641468
63.922,neck_flex,-,101.17626075065324
63.968,neck_flex,-,101.17626075065324
63.968,neck_flex,-,101.17626075065324
64.015,neck_flex,-,91.42886519559862
64.015,neck_flex,-,91.42886519559862
64.078,neck_flex,-,91.42886519559862
64.125,neck_flex,-,124.190903101649
64.125,neck_flex,-,124.190903101649
64.187,neck_flex,-,124.190903101649
64.234,neck_flex,-,83.96134694744465
64.250,neck_flex,-,83.96134694744465
64.297,neck_flex,-,83.96134694744465
64.359,neck_flex,-,72.0608268826743
64.359,neck_flex,-,72.0608268826743
64.406,neck_flex,-,72.0608268826743
64.422,neck_flex,-,66.62823652691058
64.468,neck_flex,-,66.62823652691058
64.468,neck_flex,-,66.62823652691058
64.515,neck_flex,-,63.235400494903544
64.515,neck_flex,-,63.235400494903544
64.578,neck_flex,-,63.235400494903544
64.625,neck_flex,-,78.51659587811338
64.672,neck_flex,-,78.51659587811338
64.687,neck_flex,-,78.51659587811338
