t,joint_name,side,angle_deg
1761082832.296,shoulder_L_abd,L,12.457152050846874
1761082832.360,shoulder_L_abd,L,12.835779883765463
1761082832.441,shoulder_L_abd,L,12.453225125574555
1761082832.441,shoulder_R_abd,R,23.43040127745351
1761082832.504,shoulder_L_abd,L,12.565077310416594
1761082832.568,shoulder_L_abd,L,13.056265059276038
1761082832.632,shoulder_L_abd,L,13.304380878711381
1761082832.697,shoulder_L_abd,L,12.938493988198317
1761082832.759,shoulder_L_abd,L,12.57148052731026
1761082832.840,shoulder_L_abd,L,11.956980299054669
1761082832.903,shoulder_L_abd,L,13.033342719003514
1761082832.969,shoulder_L_abd,L,12.393330986945713
1761082832.969,shoulder_R_abd,R,27.15726785065443
1761082833.032,shoulder_L_abd,L,12.846198219934788
1761082833.096,shoulder_L_abd,L,12.73466824832871
1761082833.162,shoulder_L_abd,L,13.016871689246583
1761082833.240,shoulder_L_abd,L,13.197824499143902
1761082833.305,shoulder_L_abd,L,12.859708168510606
1761082833.368,shoulder_L_abd,L,12.795950701394872
1761082833.434,shoulder_L_abd,L,12.576861142088607
1761082833.496,shoulder_L_abd,L,12.430240841404007
1761082833.576,shoulder_L_abd,L,12.305139195916643
1761082833.639,shoulder_L_abd,L,12.857529098419517
1761082833.705,shoulder_L_abd,L,12.17490300334846
1761082833.768,shoulder_L_abd,L,12.657393825050908
1761082833.832,shoulder_L_abd,L,12.016932607477123
1761082833.832,shoulder_R_abd,R,27.005294634927072
1761082833.898,shoulder_L_abd,L,11.942630794576822
1761082833.976,shoulder_L_abd,L,12.0022267497012
1761082833.976,shoulder_R_abd,R,20.745579016931107
1761082834.039,shoulder_L_abd,L,12.269723098712925
1761082834.039,shoulder_R_abd,R,19.10282824621498
1761082834.105,shoulder_R_abd,R,20.040411085800027
1761082834.169,shoulder_L_abd,L,12.27081580879409
1761082834.169,shoulder_R_abd,R,18.509283931772273
1761082834.231,shoulder_L_abd,L,14.252154810904395
1761082834.231,shoulder_R_abd,R,17.649320484838867
1761082834.295,shoulder_R_abd,R,16.737666436107318
1761082834.377,shoulder_L_abd,L,11.992089728805885
1761082834.377,shoulder_R_abd,R,17.484414812794554
1761082834.440,shoulder_L_abd,L,13.482451246952333
1761082834.440,shoulder_R_abd,R,17.208364278776006
1761082834.504,shoulder_L_abd,L,12.997039896110428
1761082834.504,shoulder_R_abd,R,16.506273100012056
1761082834.569,shoulder_L_abd,L,15.082382147532984
1761082834.569,shoulder_R_abd,R,16.884758519473984
1761082834.632,shoulder_L_abd,L,14.425902598120263
1761082834.632,shoulder_R_abd,R,16.452278034853325
1761082834.712,elbow_left,-,165.41268954442253
1761082834.775,shoulder_R_abd,R,19.736961766703754
1761082834.841,shoulder_L_abd,L,15.084731254084936
1761082834.841,shoulder_R_abd,R,21.18255804303342
1761082834.904,shoulder_L_abd,L,18.19450266265171
1761082834.904,shoulder_R_abd,R,23.29827596187241
1761082834.968,shoulder_L_abd,L,18.24260896330712
1761082834.968,shoulder_R_abd,R,22.966840901537473
1761082835.034,shoulder_R_abd,R,24.017823115246987
1761082835.112,shoulder_R_abd,R,26.016501888968044
1761082835.176,shoulder_R_abd,R,26.177121688739437
1761082835.305,shoulder_R_abd,R,26.25085481880839
1761082835.369,shoulder_R_abd,R,26.50847215704104
1761082835.432,shoulder_R_abd,R,27.544360365651208
1761082835.513,shoulder_R_abd,R,28.079633466272764
1761082835.576,shoulder_R_abd,R,27.630677422344128
1761082835.639,shoulder_R_abd,R,29.14756957917065
1761082835.705,shoulder_R_abd,R,29.853099583273828
1761082836.169,shoulder_R_abd,R,31.39078995411506
1761082836.504,shoulder_R_abd,R,23.099102916273413
1761082836.569,shoulder_R_abd,R,19.838374940820245
1761082836.650,shoulder_R_abd,R,17.8937306580309
1761082836.712,neck_flex,-,9.6435916047831
1761082836.775,neck_flex,-,2.378087069979508
1761082836.841,elbow_right,-,173.9727270292692
1761082836.904,elbow_right,-,174.47280826672417
1761082836.984,elbow_left,-,153.97764378644115
1761082836.984,elbow_right,-,172.59924985078445
1761082837.049,shoulder_R_abd,R,22.11115303974273
1761082837.112,elbow_left,-,165.27215386512145
1761082837.112,elbow_right,-,174.82350289579637
1761082837.176,elbow_left,-,172.75402473580152
1761082837.176,elbow_right,-,177.54624390412746
1761082837.240,elbow_left,-,179.55942526316966
1761082837.240,hip_left,-,175.40833041566984
1761082837.240,hip_right,-,169.2322814440628
1761082837.305,elbow_left,-,175.6464781197122
1761082837.305,elbow_right,-,178.41501477580414
1761082837.383,elbow_left,-,172.48103941668506
1761082837.383,elbow_right,-,178.06973607211728
1761082837.448,elbow_right,-,170.4899992947299
1761082837.511,elbow_right,-,178.47030496348665
1761082837.511,neck_flex,-,7.419444807191109
1761082837.577,elbow_left,-,154.75942196112996
1761082837.577,elbow_right,-,173.97288965214614
1761082837.577,hip_left,-,176.61007985502323
1761082837.577,hip_right,-,170.91623675241357
1761082837.639,elbow_left,-,149.9252102098144
1761082837.639,elbow_right,-,172.37838619079966
1761082837.639,hip_left,-,179.43872285406644
1761082837.639,hip_right,-,171.4532994641617
1761082837.639,neck_flex,-,14.464550197564577
1761082837.703,elbow_left,-,150.74660361675902
1761082837.703,elbow_right,-,170.9731957202656
1761082837.703,hip_left,-,179.46477695825416
1761082837.703,hip_right,-,168.37340688143289
1761082837.703,neck_flex,-,15.077131455332367
1761082837.785,elbow_left,-,147.6682607105318
1761082837.785,elbow_right,-,170.93110945472742
1761082837.785,hip_left,-,175.3390181837142
1761082837.785,neck_flex,-,17.218646494956566
1761082837.848,elbow_left,-,148.2855570132071
1761082837.848,elbow_right,-,167.81470532074792
1761082837.848,hip_left,-,175.38178720015318
1761082837.848,neck_flex,-,18.699738254144044
1761082837.912,elbow_left,-,147.85087988701616
1761082837.912,elbow_right,-,167.8791385371746
1761082837.912,hip_left,-,176.34515843092595
1761082837.912,hip_right,-,165.1218341250327
1761082837.912,neck_flex,-,16.322358021974527
1761082837.976,elbow_left,-,150.25641461483593
1761082837.976,elbow_right,-,169.95877625041948
1761082837.976,hip_left,-,172.4189710049848
1761082837.976,hip_right,-,164.7963771546175
1761082837.976,neck_flex,-,16.839407421168097
1761082838.041,elbow_left,-,152.96197714776676
1761082838.041,elbow_right,-,174.4876489040265
1761082838.041,hip_left,-,172.1019826760293
1761082838.041,hip_right,-,166.05747125541777
1761082838.041,neck_flex,-,20.846547855668216
1761082838.120,elbow_left,-,152.28599951937701
