t,joint_name,side,angle_deg
55.219,elbow_left,-,157.82370369321774
55.219,hip_left,-,159.74132196721033
55.219,hip_right,-,163.80228200149625
55.219,neck_flex,-,118.92016594401036
55.281,elbow_left,-,158.11441389534895
55.281,hip_left,-,159.32220807918208
55.281,hip_right,-,162.89881699293105
55.281,neck_flex,-,107.96045358609527
55.344,elbow_left,-,157.40071782113304
55.344,hip_left,-,158.8463435596282
55.344,hip_right,-,162.90202263676497
55.344,neck_flex,-,113.4393515420407
55.422,elbow_left,-,157.3967901309922
55.422,hip_left,-,158.45492204314783
55.422,neck_flex,-,91.4260188981965
55.500,elbow_left,-,157.72640013107957
55.500,hip_right,-,161.72774072700977
55.500,neck_flex,-,116.80057433377924
55.563,elbow_left,-,157.2090328973493
55.563,hip_left,-,159.59530374304316
55.563,hip_right,-,164.2725818334765
55.563,neck_flex,-,92.25586835045097
55.625,elbow_left,-,159.11142127949913
55.625,hip_left,-,158.97706979671298
55.625,hip_right,-,163.27044660145003
55.625,neck_flex,-,106.89912199229344
55.688,elbow_left,-,158.03497172253967
55.688,hip_left,-,160.1610011563417
55.688,hip_right,-,162.69546248595915
55.688,neck_flex,-,110.51244651887475
55.750,elbow_left,-,157.78677335539038
55.750,hip_left,-,158.40283026279712
55.750,hip_right,-,163.6827099517876
55.750,neck_flex,-,82.11800526550947
55.813,elbow_left,-,158.29542991520867
55.813,hip_left,-,157.75528625417095
55.813,neck_flex,-,72.57409781190651
55.891,elbow_left,-,157.77539411525964
55.891,hip_left,-,160.41247126838016
55.891,hip_right,-,162.43425753153358
55.891,neck_flex,-,106.6948354350063
55.953,elbow_left,-,157.54373724958685
55.953,hip_left,-,159.32074774498952
55.953,hip_right,-,163.4143049115589
55.953,neck_flex,-,112.73123223832336
56.016,elbow_left,-,158.34958967678574
56.016,hip_left,-,160.7392153931587
56.016,hip_right,-,163.5124281263079
56.016,neck_flex,-,99.82676283942152
56.078,elbow_left,-,158.5194691701177
56.078,hip_right,-,162.5588305994331
56.078,neck_flex,-,114.694567755708
56.156,elbow_left,-,158.0190722480267
56.156,hip_left,-,160.64678061803147
56.156,hip_right,-,162.67258359359084
56.156,neck_flex,-,114.26425128191501
56.234,elbow_left,-,157.9795625755728
56.234,hip_left,-,163.384098778393
56.234,hip_right,-,162.82538617460648
56.234,neck_flex,-,121.05892394833903
56.297,elbow_left,-,158.16198523234814
56.297,hip_left,-,159.8226989590265
56.297,hip_right,-,163.7745756838011
56.297,neck_flex,-,117.39596614487908
56.359,elbow_left,-,157.2664589405523
56.359,hip_left,-,159.71630490543245
56.359,hip_right,-,165.12049083450617
56.359,neck_flex,-,117.14137678404497
56.422,elbow_left,-,158.28821894492228
56.422,hip_left,-,159.53028423994925
56.422,hip_right,-,164.3437087062985
56.422,neck_flex,-,118.09691230686815
56.484,elbow_left,-,158.31784372061566
56.484,hip_left,-,159.70766718616474
56.484,hip_right,-,162.6667824733049
56.484,neck_flex,-,110.16327870905866
56.547,elbow_left,-,159.9081292841743
56.547,hip_left,-,159.13342370666805
56.547,hip_right,-,160.00505233249518
56.547,neck_flex,-,95.07536267864383
56.625,elbow_left,-,159.41719660008965
56.625,neck_flex,-,133.19842751777426
56.688,elbow_left,-,159.931544151212
56.688,hip_left,-,162.80205095059532
56.688,hip_right,-,160.61682468957312
56.688,neck_flex,-,123.03516196277685
56.750,elbow_left,-,160.50816673766283
56.750,hip_right,-,160.25114910074734
56.750,neck_flex,-,127.50565655757457
56.828,elbow_left,-,159.98140538271716
56.828,hip_left,-,162.601117983926
56.828,hip_right,-,160.0088579128717
56.828,neck_flex,-,112.63599140131524
56.891,elbow_left,-,159.3963117130487
56.891,hip_right,-,160.84895675416516
56.891,neck_flex,-,105.2237881032192
56.953,elbow_left,-,158.2405877703712
56.953,hip_left,-,161.998799825039
56.953,hip_right,-,159.31558417511872
56.953,neck_flex,-,137.51109618736646
57.031,hip_right,-,159.78098801546128
57.031,neck_flex,-,129.77585095304164
57.094,elbow_left,-,158.87983177076063
57.094,hip_left,-,161.26766234341352
57.094,neck_flex,-,132.12317332965586
57.156,elbow_left,-,159.60170098589455
57.156,hip_left,-,161.62955083270757
57.156,hip_right,-,161.04002319810755
57.156,neck_flex,-,120.9646111334658
57.219,elbow_left,-,160.51192328284318
57.219,hip_right,-,160.15427024085824
57.219,neck_flex,-,128.39724390984398
57.281,elbow_left,-,159.66224170138915
57.281,neck_flex,-,120.23044511381308
57.359,elbow_left,-,160.2245144880382
57.359,hip_left,-,162.94278282989268
57.359,hip_right,-,160.68965526992847
57.359,neck_flex,-,123.91912982320699
57.422,elbow_left,-,161.26073018847188
57.422,hip_left,-,161.58886151287965
57.422,hip_right,-,159.92823026246987
57.422,neck_flex,-,130.63710588931897
57.500,elbow_left,-,160.44129996781263
57.500,neck_flex,-,132.9072775151901
57.563,elbow_left,-,158.92668280415518
57.563,neck_flex,-,128.97775403276708
57.625,hip_left,-,163.0635476602626
57.625,hip_right,-,161.27532035862805
57.625,neck_flex,-,127.06604564252797
57.688,elbow_left,-,160.97382079141408
57.688,hip_left,-,163.3658002608638
57.688,neck_flex,-,136.62177372527015
57.766,elbow_left,-,160.39083576298788
57.766,hip_left,-,162.32720946384296
57.766,hip_right,-,160.581375866286
57.766,neck_flex,-,126.49056331536002
57.828,elbow_left,-,160.5457225471039
57.828,hip_left,-,163.7066485676484
57.828,hip_right,-,159.0692320582975
57.828,neck_flex,-,123.45011594803982
57.891,elbow_left,-,160.4933316020871
57.891,hip_left,-,164.52059736062648
57.891,neck_flex,-,148.81959217817376
57.953,elbow_left,-,160.14917069209963
57.953,hip_left,-,162.71318680882013
57.953,hip_right,-,158.36712814149814
57.953,neck_flex,-,149.1906657344124
58.016,elbow_left,-,158.6212700797042
58.016,hip_left,-,164.14869279667414
58.016,neck_flex,-,169.7000611086201
58.078,elbow_left,-,160.0086181707685
58.078,hip_left,-,166.116285507829
58.078,hip_right,-,156.5905463719346
