t,cadence,step_time_L,step_time_R,rel_step_len_L,rel_step_len_R,SI
20.812,0.000,,,,,
20.859,0.000,,,,,
20.890,0.000,,,,,
20.937,0.000,,,,,
20.984,0.000,,,,,
21.031,0.000,,,,,
21.062,0.000,,,,,
21.125,0.000,,,,,
21.125,0.000,,,,,
21.171,0.000,,,,,
21.218,0.000,,,,,
21.265,0.000,,,,,
21.296,0.000,,,,,
21.359,0.000,,,,,
21.390,0.000,,,,,
21.406,0.000,,,,,
21.437,0.000,,,,,
21.484,0.000,,,,,
21.531,0.000,,,,,
21.531,0.000,,,,,
21.578,0.000,,,,,
21.625,0.000,,,,,
21.656,0.000,,,,,
21.671,0.000,,,,,
21.703,0.000,,,,,
21.765,0.000,,,,,
21.812,0.000,,,,,
21.812,0.000,,,,,
21.843,0.000,,,,,
21.890,0.000,,,,,
21.937,0.000,,,,,
21.937,0.000,,,,,
21.984,0.000,,,,,
22.031,0.000,,,,,
22.078,0.000,,,,,
22.078,0.000,,,,,
22.109,0.000,,,,,
22.156,0.000,,,,,
22.156,0.000,,,,,
22.203,0.000,,,,,
22.250,0.000,,,,,
22.250,0.000,,,,,
22.296,0.000,,,,,
22.343,0.000,,,,,
22.390,0.000,,,,,
22.437,0.000,,,,,
22.437,0.000,,,,,
22.468,0.000,,,,,
22.484,0.000,,,,,
22.531,0.000,,,,,
22.562,0.000,,,,,
22.562,0.000,,,,,
22.609,0.000,,,,,
22.656,0.000,,,,,
22.703,0.000,,,,,
22.703,0.000,,,,,
22.750,0.000,,,,,
22.796,0.000,,,,,
22.796,0.000,,,,,
22.828,0.000,,,,,
22.875,0.000,,,,,
22.890,0.000,,,,,
22.937,0.000,,,,,
22.984,0.000,,,,,
22.984,0.000,,,,,
23.015,0.000,,,,,
23.062,0.000,,,,,
23.062,0.000,,,,,
23.109,0.000,,,,,
23.125,0.000,,,,,
23.156,0.000,,,,,
23.203,0.000,,,,,
23.218,0.000,,,,,
23.265,0.000,,,,,
23.296,0.000,,,,,
23.296,0.000,,,,,
23.343,0.000,,,,,
23.359,0.000,,,,,
23.406,0.000,,,,,
23.437,0.000,,,,,
23.453,0.000,,,,,
23.484,0.000,,,,,
23.531,0.000,,,,,
23.578,0.000,,,,,
23.625,0.000,,,,,
23.671,0.000,,,,,
23.671,0.000,,,,,
23.718,0.000,,,,,
23.718,0.000,,,,,
23.750,0.000,,,,,
23.796,0.000,,,,,
23.843,0.000,,,,,
23.890,0.000,,,,,
23.937,0.000,,,,,
23.937,0.000,,,,,
23.984,0.000,,,,,
24.031,0.000,,,,,
24.078,0.000,,,,,
24.093,0.000,,,,,
24.125,0.000,,,,,
24.140,0.000,,,,,
24.171,0.000,,,,,
24.218,0.000,,,,,
24.218,0.000,,,,,
24.265,0.000,,,,,
24.265,0.000,,,,,
24.312,0.000,,,,,
24.312,0.000,,,,,
24.359,0.000,,,,,
24.406,0.000,,,,,
24.421,0.000,,,,,
24.453,0.000,,,,,
24.500,0.000,,,,,
24.546,0.000,,,,,
24.593,0.000,,,,,
24.640,0.000,,,,,
24.687,0.000,,,,,
24.734,0.000,,,,,
24.750,0.000,,,,,
24.781,0.000,,,,,
24.828,0.000,,,,,
24.828,0.000,,,,,
24.875,0.000,,,,,
24.921,0.000,,,,,
24.921,0.000,,,,,
24.968,0.000,,,,,
25.000,0.000,,,,,
25.046,0.000,,,,,
25.093,0.000,,,,,
25.140,0.000,,,,,
25.187,0.000,,,,,
25.234,0.000,,,,,
25.234,0.000,,,,,
25.281,0.000,,,,,
25.328,0.000,,,,,
25.375,0.000,,,,,
25.390,0.000,,,,,
25.437,0.000,,,,,
25.468,0.000,,,,,
25.484,0.000,,,,,
25.531,0.000,,,,,
25.593,0.000,,,,,
25.593,0.000,,,,,
25.640,0.000,,,,,
25.687,0.000,,,,,
25.687,0.000,,,,,
25.734,0.000,,,,,
25.734,0.000,,,,,
25.796,0.000,,,,,
25.843,0.000,,,,,
25.890,0.000,,,,,
25.890,0.000,,,,,
25.937,0.000,,,,,
25.984,0.000,,,,,
26.000,0.000,,,,,
