t,joint_name,side,angle_deg
t,elbow_left_raw,elbow_left_smoothed
8.35899999999674,16.324253561199843,16.3705154500931
t,elbow_left_raw,elbow_left_smoothed
8.35899999999674,16.324253561199843,16.3705154500931
t,elbow_left_raw,elbow_left_smoothed
8.35899999999674,16.47455905314409,16.3913241707033
t,elbow_left_raw,elbow_left_smoothed
8.35899999999674,16.47455905314409,16.3913241707033
t,elbow_left_raw,elbow_left_smoothed
8.40600000001723,16.47455905314409,16.40797114719146
t,elbow_left_raw,elbow_left_smoothed
8.40600000001723,16.47455905314409,16.40797114719146
t,elbow_left_raw,elbow_left_smoothed
8.452999999979511,16.423869083983586,16.41115073454989
t,elbow_left_raw,elbow_left_smoothed
8.452999999979511,16.423869083983586,16.41115073454989
t,elbow_left_raw,elbow_left_smoothed
8.452999999979511,16.423869083983586,16.41369440443663
t,elbow_left_raw,elbow_left_smoothed
8.452999999979511,16.423869083983586,16.41369440443663
t,elbow_left_raw,elbow_left_smoothed
8.5,16.270963184077512,16.385148160364807
t,elbow_left_raw,elbow_left_smoothed
8.5,16.270963184077512,16.385148160364807
t,elbow_left_raw,elbow_left_smoothed
8.53100000001723,16.270963184077512,16.36231116510735
t,elbow_left_raw,elbow_left_smoothed
8.53100000001723,16.270963184077512,16.36231116510735
t,elbow_left_raw,elbow_left_smoothed
8.53100000001723,15.832892349431763,16.256427401972232
t,elbow_left_raw,elbow_left_smoothed
8.53100000001723,15.832892349431763,16.256427401972232
t,elbow_left_raw,elbow_left_smoothed
8.577999999979511,16.341898534245477,16.27352162842688
t,elbow_left_raw,elbow_left_smoothed
8.577999999979511,16.341898534245477,16.27352162842688
t,elbow_left_raw,elbow_left_smoothed
8.625,16.341898534245477,16.2871970095906
t,elbow_left_raw,elbow_left_smoothed
8.625,16.341898534245477,16.2871970095906
t,elbow_left_raw,elbow_left_smoothed
8.625,16.44025169414582,16.317807946501645
t,elbow_left_raw,elbow_left_smoothed
8.625,16.44025169414582,16.317807946501645
t,elbow_left_raw,elbow_left_smoothed
8.670999999972992,16.44025169414582,16.34229669603048
t,elbow_left_raw,elbow_left_smoothed
8.670999999972992,16.44025169414582,16.34229669603048
t,elbow_left_raw,elbow_left_smoothed
8.686999999976251,16.44025169414582,16.36188769565355
t,elbow_left_raw,elbow_left_smoothed
8.686999999976251,16.44025169414582,16.36188769565355
t,elbow_left_raw,elbow_left_smoothed
8.73399999999674,15.679142223931551,16.22533860130915
t,elbow_left_raw,elbow_left_smoothed
8.73399999999674,15.679142223931551,16.22533860130915
t,elbow_left_raw,elbow_left_smoothed
8.73399999999674,15.679142223931551,16.11609932583363
t,elbow_left_raw,elbow_left_smoothed
8.73399999999674,15.679142223931551,16.11609932583363
t,elbow_left_raw,elbow_left_smoothed
8.78100000001723,15.090294193071747,15.910938299281254
t,elbow_left_raw,elbow_left_smoothed
8.78100000001723,15.090294193071747,15.910938299281254
t,elbow_left_raw,elbow_left_smoothed
8.827999999979511,15.090294193071747,15.746809478039353
t,elbow_left_raw,elbow_left_smoothed
8.827999999979511,15.090294193071747,15.746809478039353
t,elbow_left_raw,elbow_left_smoothed
8.84299999999348,17.230352431812065,16.043518068793897
t,elbow_left_raw,elbow_left_smoothed
8.84299999999348,17.230352431812065,16.043518068793897
t,elbow_left_raw,elbow_left_smoothed
8.89000000001397,17.230352431812065,16.28088494139753
t,elbow_left_raw,elbow_left_smoothed
8.89000000001397,17.230352431812065,16.28088494139753
t,elbow_left_raw,elbow_left_smoothed
8.89000000001397,16.09001452012967,16.24271085714396
t,elbow_left_raw,elbow_left_smoothed
8.89000000001397,16.09001452012967,16.24271085714396
t,elbow_left_raw,elbow_left_smoothed
8.952999999979511,16.001178294180093,16.194404344551184
t,elbow_left_raw,elbow_left_smoothed
8.952999999979511,16.001178294180093,16.194404344551184
t,elbow_left_raw,elbow_left_smoothed
9.0,16.001178294180093,16.155759134476966
t,elbow_left_raw,elbow_left_smoothed
9.0,16.001178294180093,16.155759134476966
t,elbow_left_raw,elbow_left_smoothed
9.045999999972992,16.001178294180093,16.124842966417592
t,elbow_left_raw,elbow_left_smoothed
9.045999999972992,16.001178294180093,16.124842966417592
t,elbow_left_raw,elbow_left_smoothed
