t,joint_name,side,angle_deg
1760969714.270,elbow_right,-,174.28724955228276
1760969714.303,elbow_right,-,174.21846233771223
1760969714.335,elbow_right,-,173.7882649902377
1760969714.365,elbow_right,-,171.9429224514265
1760969714.414,elbow_left,-,167.38111309611006
1760969714.414,elbow_right,-,168.55273402338534
1760969714.414,hip_left,-,177.40157940323726
1760969714.446,elbow_left,-,165.23068893353846
1760969714.446,elbow_right,-,169.23827872654405
1760969714.446,hip_left,-,176.7076442639619
1760969714.478,elbow_left,-,163.90837133570298
1760969714.478,elbow_right,-,168.99131770874973
1760969714.478,hip_left,-,175.4304386883086
1760969714.509,elbow_left,-,163.01869374476084
1760969714.542,elbow_left,-,160.1372565287089
1760969714.542,elbow_right,-,170.05362820779766
1760969714.542,hip_left,-,172.27630159553723
1760969714.574,elbow_left,-,161.99266765988128
1760969714.574,elbow_right,-,171.18102318561355
1760969714.574,hip_left,-,171.35059652122953
1760969714.606,elbow_left,-,164.98088946260623
1760969714.606,elbow_right,-,170.81649746657075
1760969714.606,hip_left,-,171.3061555818509
1760969714.637,elbow_left,-,166.29246867990682
1760969714.670,elbow_left,-,165.20400025334632
1760969714.670,elbow_right,-,169.83058714712354
1760969714.670,hip_left,-,171.72468983963353
1760969714.702,elbow_left,-,166.49771532371483
1760969714.702,elbow_right,-,171.2249695906165
1760969714.702,hip_left,-,170.42783913094084
1760969714.734,elbow_left,-,168.4727882634609
1760969714.734,elbow_right,-,171.35105070468305
1760969714.734,hip_left,-,169.23954077051374
1760969714.783,elbow_left,-,169.11989448274053
1760969714.783,elbow_right,-,170.7878893928595
1760969714.783,hip_left,-,168.59363943702186
1760969714.783,hip_right,-,177.49461860871008
1760969714.813,elbow_left,-,169.5708681827021
1760969714.813,elbow_right,-,170.7869934767742
1760969714.813,hip_left,-,169.69773117454096
1760969714.813,hip_right,-,176.78003447868102
1760969714.845,elbow_left,-,169.67266959836454
1760969714.845,elbow_right,-,171.71790653406157
1760969714.845,hip_left,-,169.53121110956653
1760969714.845,hip_right,-,176.40914909591194
1760969714.877,elbow_left,-,170.55666424397953
1760969714.877,elbow_right,-,171.82514065250055
1760969714.877,hip_left,-,169.37584293609018
1760969714.877,hip_right,-,175.43811811324008
1760969714.910,elbow_left,-,167.09004373924097
1760969714.910,elbow_right,-,172.9265945343099
1760969714.910,hip_left,-,168.60677083893472
1760969714.910,hip_right,-,173.70035338691522
1760969714.943,elbow_left,-,167.94773752235642
1760969714.943,elbow_right,-,173.04923491275804
1760969714.943,hip_left,-,168.4935022696132
1760969714.943,hip_right,-,172.76787380914465
1760969714.974,elbow_left,-,167.82605243323093
1760969714.974,elbow_right,-,173.35385461310386
1760969714.974,hip_left,-,169.74594480755812
1760969714.974,hip_right,-,170.43544082039162
1760969715.007,elbow_left,-,169.84535606993646
1760969715.007,elbow_right,-,175.26604117662617
1760969715.007,hip_left,-,168.95607035642726
1760969715.007,hip_right,-,168.09631390884286
1760969715.037,elbow_left,-,167.92484486188917
1760969715.037,elbow_right,-,175.56358687558634
1760969715.037,hip_left,-,170.24586920657958
1760969715.037,hip_right,-,167.7155173394689
1760969715.070,elbow_left,-,170.7055486080828
1760969715.070,elbow_right,-,176.5657251013703
1760969715.070,hip_left,-,170.706880838737
1760969715.070,hip_right,-,168.6429247607925
1760969715.102,elbow_left,-,170.10174915391082
1760969715.102,elbow_right,-,178.3536056481251
1760969715.102,hip_left,-,170.30723841212662
1760969715.102,hip_right,-,169.7860027215614
1760969715.149,elbow_left,-,170.42847579968245
1760969715.149,elbow_right,-,179.77014981494682
1760969715.149,hip_left,-,170.29406275109065
1760969715.149,hip_right,-,170.47096042422928
1760969715.182,elbow_left,-,172.04087965614417
1760969715.182,elbow_right,-,178.20768613778637
1760969715.182,hip_left,-,170.7582207720604
1760969715.182,hip_right,-,169.77089550841367
1760969715.214,elbow_left,-,173.22256893390468
1760969715.214,elbow_right,-,175.96264608693483
1760969715.214,hip_left,-,171.0859042274255
1760969715.214,hip_right,-,170.82161305963496
1760969715.246,elbow_left,-,174.6148581629238
1760969715.246,elbow_right,-,176.33927006444353
1760969715.246,hip_left,-,171.1829613471354
1760969715.246,hip_right,-,172.04201426595208
1760969715.278,elbow_left,-,174.2562158834452
1760969715.278,elbow_right,-,176.06358394256895
1760969715.278,hip_left,-,171.40362341463901
1760969715.278,hip_right,-,172.52414643564546
1760969715.310,elbow_left,-,171.88356533840349
1760969715.310,elbow_right,-,176.8893835212654
1760969715.310,hip_left,-,173.1356717341428
1760969715.310,hip_right,-,172.82618810960662
1760969715.342,elbow_left,-,172.4666467649222
1760969715.342,elbow_right,-,174.7968859981872
1760969715.342,hip_left,-,172.82941578538157
1760969715.342,hip_right,-,173.3311725004863
1760969715.373,elbow_left,-,173.79394872779292
1760969715.373,elbow_right,-,175.29230770207695
1760969715.373,hip_left,-,172.48916039681376
1760969715.373,hip_right,-,173.7965713097243
1760969715.406,elbow_left,-,175.34200304530563
1760969715.406,elbow_right,-,175.337085347447
1760969715.406,knee_left,-,170.35952800333743
1760969715.406,hip_left,-,171.95826302761324
1760969715.406,hip_right,-,174.64327982605124
1760969715.438,elbow_left,-,175.76908578670614
1760969715.438,elbow_right,-,173.60269560756132
1760969715.438,knee_left,-,170.63292183226076
1760969715.438,hip_left,-,171.574052761324
1760969715.438,hip_right,-,175.01614512762146
1760969715.486,elbow_left,-,176.6488819847572
1760969715.486,elbow_right,-,174.834453462098
1760969715.486,knee_left,-,171.95904424746763
1760969715.486,hip_left,-,170.62419713229502
1760969715.486,hip_right,-,175.26964264195306
1760969715.518,elbow_left,-,175.22721961555607
1760969715.518,elbow_right,-,176.38772922360573
1760969715.518,knee_left,-,171.8427880826489
1760969715.518,hip_left,-,172.80786151642076
1760969715.518,hip_right,-,174.41857699688964
1760969715.550,elbow_left,-,178.88952526708232
1760969715.550,elbow_right,-,178.7469546206284
1760969715.550,knee_left,-,173.2460494692966
1760969715.550,hip_left,-,171.21704850534013
1760969715.550,hip_right,-,175.41392225860318
1760969715.582,elbow_left,-,176.2821095578925
1760969715.582,elbow_right,-,177.15606966518575
1760969715.582,knee_left,-,174.78387250357483
1760969715.582,hip_left,-,169.86098043761876
1760969715.582,hip_right,-,174.79650943016526
1760969715.614,elbow_left,-,176.24464161321245
1760969715.614,elbow_right,-,178.4490877758727
1760969715.614,knee_left,-,175.9328283239653
1760969715.614,hip_left,-,168.5054582029973
1760969715.614,hip_right,-,174.32107447598364
1760969715.614,neck_flex,-,30.19767826111956
1760969715.646,elbow_left,-,175.11472546888163
1760969715.646,elbow_right,-,178.8597904801748
1760969715.646,knee_left,-,173.7010692615451
1760969715.646,hip_left,-,169.44898168968987
1760969715.646,hip_right,-,173.4508715026171
1760969715.646,neck_flex,-,32.28484580549999
1760969715.679,elbow_left,-,169.6416833801122
1760969715.679,elbow_right,-,179.7413121053218
1760969715.679,knee_left,-,173.8601034323966
1760969715.679,hip_left,-,168.8732112658087
1760969715.679,hip_right,-,172.48657431477184
1760969715.679,neck_flex,-,32.51970765876602
1760969715.709,elbow_left,-,168.9100804180855
1760969715.709,elbow_right,-,178.3463708204051
1760969715.709,knee_left,-,173.3287027325146
1760969715.709,hip_left,-,169.28656012561999
1760969715.709,hip_right,-,172.95140360118512
1760969715.709,neck_flex,-,38.399897798724595
1760969715.742,elbow_left,-,169.61582718677218
1760969715.742,elbow_right,-,179.68658838707333
1760969715.742,knee_left,-,174.162019649559
1760969715.742,hip_left,-,167.8408792625915
1760969715.742,hip_right,-,175.1301890364344
1760969715.742,neck_flex,-,42.91676599037063
1760969715.774,elbow_left,-,168.040102395997
1760969715.774,elbow_right,-,176.30991592012865
1760969715.774,knee_left,-,175.66040182457405
1760969715.774,hip_left,-,167.80851007986817
1760969715.774,hip_right,-,173.17777503372753
1760969715.774,neck_flex,-,45.1118870942916
1760969715.805,elbow_left,-,166.18182080206432
1760969715.805,elbow_right,-,175.27109227922662
1760969715.805,knee_left,-,175.50133028840062
1760969715.805,knee_right,-,178.96655983346378
1760969715.805,hip_left,-,169.47553560733073
1760969715.805,hip_right,-,172.14077387841195
1760969715.805,neck_flex,-,47.38031790972164
1760969715.854,elbow_left,-,164.66368546743658
1760969715.854,elbow_right,-,173.94566243746934
1760969715.854,knee_left,-,178.191057211263
1760969715.854,hip_left,-,168.022382885391
1760969715.854,hip_right,-,171.58832821713747
1760969715.854,neck_flex,-,51.308576700547455
1760969715.887,elbow_left,-,164.2201921109544
1760969715.887,elbow_right,-,173.91646172017354
1760969715.887,knee_left,-,179.58409918594901
1760969715.887,knee_right,-,178.12142659306602
1760969715.887,hip_left,-,167.37076872922808
1760969715.887,hip_right,-,170.95330107517313
1760969715.887,neck_flex,-,53.303535989975174
1760969715.918,elbow_left,-,163.2243219680516
1760969715.918,elbow_right,-,172.42192258157834
1760969715.918,knee_left,-,178.7850129151571
1760969715.918,knee_right,-,178.67234086026463
1760969715.918,hip_left,-,169.49042878449546
1760969715.918,hip_right,-,170.19831153292552
1760969715.918,neck_flex,-,54.2587051733846
1760969715.949,elbow_left,-,164.0975982046809
1760969715.949,elbow_right,-,170.53037005495415
1760969715.949,knee_left,-,179.24592659557942
1760969715.949,knee_right,-,178.2696860722935
1760969715.949,hip_left,-,170.0802960898796
1760969715.949,hip_right,-,170.25942437300031
1760969715.949,neck_flex,-,56.2613961874164
1760969715.982,elbow_left,-,157.97244086833868
1760969715.982,elbow_right,-,169.91864386576307
1760969715.982,knee_left,-,179.86582960531015
1760969715.982,knee_right,-,178.1629309591259
1760969715.982,hip_left,-,171.7202302620117
1760969715.982,hip_right,-,169.327494268505
1760969715.982,neck_flex,-,56.95450663554764
1760969716.014,elbow_left,-,164.51939460147693
1760969716.014,elbow_right,-,170.27320038059085
1760969716.014,knee_left,-,179.7650975519855
1760969716.014,knee_right,-,177.34524067648522
1760969716.014,hip_left,-,172.58037006952497
1760969716.014,hip_right,-,169.17758064036082
1760969716.014,neck_flex,-,58.99295984684127
1760969716.046,elbow_left,-,161.16715412697647
1760969716.046,elbow_right,-,168.75494631007842
1760969716.046,knee_left,-,177.63420803053805
1760969716.046,knee_right,-,176.07209986074804
1760969716.046,hip_left,-,172.66451930204298
1760969716.046,hip_right,-,169.97255514776046
1760969716.046,neck_flex,-,61.57994422685486
1760969716.078,elbow_right,-,168.02713958368483
1760969716.078,knee_left,-,169.84378719438817
1760969716.078,knee_right,-,169.1765621559133
1760969716.078,hip_left,-,173.12459402752597
1760969716.078,hip_right,-,169.79719823541114
1760969716.078,neck_flex,-,63.807838708849054
1760969716.110,elbow_right,-,167.42809584359702
1760969716.110,knee_left,-,167.8986875211425
1760969716.110,knee_right,-,169.4821750890007
1760969716.110,hip_left,-,173.17866631743155
1760969716.110,hip_right,-,169.90916658080081
1760969716.110,neck_flex,-,65.77241695152938
1760969716.142,elbow_right,-,165.6184553723762
1760969716.142,knee_left,-,166.69962657525872
1760969716.142,knee_right,-,168.65731051401693
1760969716.142,hip_left,-,172.6444058267429
1760969716.142,hip_right,-,170.80849797720893
1760969716.142,neck_flex,-,66.65227895862378
1760969716.174,elbow_right,-,165.91069591541245
1760969716.174,knee_left,-,164.90006724751694
1760969716.174,knee_right,-,169.88172047005605
1760969716.174,hip_left,-,171.21333653819312
1760969716.174,hip_right,-,170.4449822177585
1760969716.174,neck_flex,-,66.08473970457108
1760969716.221,elbow_right,-,166.69677670845024
1760969716.221,knee_left,-,164.49859105699474
1760969716.221,knee_right,-,169.16205902814502
1760969716.221,hip_left,-,170.24111318528216
1760969716.221,hip_right,-,171.53805097825486
1760969716.221,neck_flex,-,67.54064451771441
1760969716.254,elbow_right,-,163.8697036372522
1760969716.254,knee_left,-,165.02892109654994
1760969716.254,hip_left,-,171.35059652122953
1760969716.254,hip_right,-,171.01047106881592
1760969716.254,neck_flex,-,67.58038270973712
1760969716.285,elbow_right,-,164.02101286229035
1760969716.285,knee_left,-,163.73466904521578
1760969716.285,hip_left,-,171.60089745113902
1760969716.285,hip_right,-,171.76040508874053
1760969716.285,neck_flex,-,68.01549564628483
1760969716.319,elbow_right,-,162.78345331664298
1760969716.319,knee_right,-,178.2850226557694
1760969716.319,hip_left,-,171.3596164953438
1760969716.319,hip_right,-,171.5826804742656
1760969716.319,neck_flex,-,65.95924441152484
1760969716.350,elbow_right,-,163.9030741074479
1760969716.350,knee_left,-,162.78694970784306
1760969716.350,knee_right,-,176.80745021938935
1760969716.350,hip_left,-,170.6490501661706
1760969716.350,hip_right,-,171.41429982246933
1760969716.350,neck_flex,-,65.24510876700808
1760969716.382,elbow_right,-,163.09854132664464
1760969716.382,knee_left,-,178.11238487937453
1760969716.382,knee_right,-,178.2583003189377
1760969716.382,hip_left,-,171.69113551705695
1760969716.382,hip_right,-,170.86096275633787
1760969716.382,neck_flex,-,57.147300009260775
1760969716.414,elbow_right,-,165.1407325570125
