t,cadence,step_time_L,step_time_R,rel_step_len_L,rel_step_len_R,SI
1761044805.568,0.000,,,,,
1761044805.600,0.000,,,,,
1761044805.632,0.000,,,,,
1761044805.681,0.000,,,,,
1761044805.714,0.000,,,,,
1761044805.744,0.000,,,,,
1761044805.777,0.000,,,,,
1761044805.808,0.000,,,,,
1761044805.840,0.000,,,,,
1761044805.873,0.000,,,,,
1761044805.905,0.000,,,,,
1761044805.936,0.000,,,,,
1761044805.968,0.000,,,,,
1761044805.999,0.000,,,,,
1761044806.048,0.000,,,,,
1761044806.080,0.000,,,,,
1761044806.113,0.000,,,,,
1761044806.146,0.000,,,,,
1761044806.176,0.000,,,,,
1761044806.208,0.000,,,,,
1761044806.239,0.000,,,,,
1761044806.272,0.000,,,,,
1761044806.305,0.000,,,,,
1761044806.337,0.000,,,,,
1761044806.385,0.000,,,,,
1761044806.416,0.000,,,,,
1761044806.448,0.000,,,,,
1761044806.481,0.000,,,,,
1761044806.512,0.000,,,,,
1761044806.544,0.000,,,,,
1761044806.578,0.000,,,,,
1761044806.608,0.000,,,,,
1761044806.641,0.000,,,,,
1761044806.672,0.000,,,,,
1761044806.704,0.000,,,,,
1761044806.753,0.000,,,,,
1761044806.785,0.000,,,,,
1761044806.815,0.000,,,,,
1761044806.849,0.000,,,,,
1761044806.881,0.000,,,,,
1761044806.913,0.000,,,,,
1761044806.945,0.000,,,,,
1761044806.978,0.000,,,,,
1761044807.008,0.000,,,,,
1761044807.041,0.000,,,,,
1761044807.073,0.000,,,,,
1761044807.120,0.000,,,,,
1761044807.152,0.000,,,,,
1761044807.184,0.000,,,,,
1761044807.217,0.000,,,,,
1761044807.248,0.000,,,,,
1761044807.281,0.000,,,,,
1761044807.312,0.000,,,,,
1761044807.344,0.000,,,,,
1761044807.377,0.000,,,,,
1761044807.409,0.000,,,,,
1761044807.440,0.000,,,,,
1761044807.488,0.000,,,,,
1761044807.521,0.000,,,,,
1761044807.552,0.000,,,,,
1761044807.584,0.000,,,,,
1761044807.616,0.000,,,,,
1761044807.650,0.000,,,,,
1761044807.681,0.000,,,,,
1761044807.713,0.000,,,,,
1761044807.745,0.000,,,,,
1761044807.777,0.000,,,,,
1761044807.808,0.000,,,,,
1761044807.857,0.000,,,,,
1761044807.889,0.000,,,,,
1761044807.920,0.000,,,,,
1761044807.953,0.000,,,,,
1761044807.985,0.000,,,,,
1761044808.016,0.000,,,,,
1761044808.049,0.000,,,,,
1761044808.081,0.000,,,,,
1761044808.113,0.000,,,,,
1761044808.144,0.000,,,,,
1761044808.193,0.000,,,,,
1761044808.225,0.000,,,,,
1761044808.257,0.000,,,,,
1761044808.288,0.000,,,,,
1761044808.321,0.000,,,,,
1761044808.352,0.000,,,,,
1761044808.385,0.000,,,,,
1761044808.416,0.000,,,,,
1761044808.448,0.000,,,,,
1761044808.481,0.000,,,,,
1761044808.513,0.000,,,,,
1761044808.560,0.000,,,,,
1761044808.592,0.000,,,,,
1761044808.624,0.000,,,,,
1761044808.657,0.000,,,,,
1761044808.688,0.000,,,,,
1761044808.721,0.000,,,,,
1761044808.754,0.000,,,,,
1761044808.784,0.000,,,,,
1761044808.816,0.000,,,,,
1761044808.849,0.000,,,,,
1761044808.881,0.000,,,,,
1761044808.929,0.000,,,,,
1761044808.962,0.000,,,,,
1761044808.993,0.000,,,,,
1761044809.025,0.000,,,,,
1761044809.056,0.000,,,,,
1761044809.088,0.000,,,,,
1761044809.121,0.000,,,,,
1761044809.154,0.000,,,,,
1761044809.184,0.000,,,,,
1761044809.217,0.000,,,,,
1761044809.248,0.000,,,,,
1761044809.296,0.000,,,,,
1761044809.328,0.000,,,,,
1761044809.361,0.000,,,,,
1761044809.393,0.000,,,,,
1761044809.424,0.000,,,,,
1761044809.457,0.000,,,,,
1761044809.488,0.000,,,,,
1761044809.520,0.000,,,,,
1761044809.552,0.000,,,,,
1761044809.585,0.000,,,,,
1761044809.616,0.000,,,,,
1761044809.663,0.000,,,,,
1761044809.697,0.000,,,,,
1761044809.728,0.000,,,,,
1761044809.760,0.000,,,,,
1761044809.793,0.000,,,,,
1761044809.825,0.000,,,,,
1761044809.856,0.000,,,,,
1761044809.889,0.000,,,,,
1761044809.921,0.000,,,,,
1761044809.953,0.000,,,,,
1761044810.001,0.000,,,,,
1761044810.034,0.000,,,,,
1761044810.064,0.000,,,,,
1761044810.096,0.000,,,,,
1761044810.128,0.000,,,,,
1761044810.160,0.000,,,,,
1761044810.192,0.000,,,,,
1761044810.224,0.000,,,,,
1761044810.257,0.000,,,,,
1761044810.290,0.000,,,,,
1761044810.321,0.000,,,,,
1761044810.368,0.000,,,,,
1761044810.400,0.000,,,,,
1761044810.433,0.000,,,,,
1761044810.464,0.000,,,,,
1761044810.498,0.000,,,,,
1761044810.528,0.000,,,,,
1761044810.560,0.000,,,,,
1761044810.592,0.000,,,,,
1761044810.624,0.000,,,,,
1761044810.655,0.000,,,,,
1761044810.689,0.000,,,,,
1761044810.736,0.000,,,,,
1761044810.768,0.000,,,,,
1761044810.800,0.000,,,,,
1761044810.831,0.000,,,,,
1761044810.864,0.000,,,,,
1761044810.896,0.000,,,,,
1761044810.930,0.000,,,,,
1761044810.960,0.000,,,,,
1761044810.992,0.000,,,,,
1761044811.025,0.000,,,,,
1761044811.057,0.000,,,,,
1761044811.105,0.000,,,,,
1761044811.138,0.000,,,,,
1761044811.169,0.000,,,,,
1761044811.201,0.000,,,,,
1761044811.233,0.000,,,,,
1761044811.265,0.000,,,,,
1761044811.295,0.000,,,,,
1761044811.330,0.000,,,,,
1761044811.360,0.000,,,,,
1761044811.392,0.000,,,,,
1761044811.424,0.000,,,,,
1761044811.472,0.000,,,,,
1761044811.505,0.000,,,,,
1761044811.537,0.000,,,,,
1761044811.570,0.000,,,,,
1761044811.600,0.000,,,,,
1761044811.633,0.000,,,,,
1761044811.665,0.000,,,,,
1761044811.696,0.000,,,,,
1761044811.728,0.000,,,,,
1761044811.762,0.000,,,,,
1761044811.809,0.000,,,,,
1761044811.840,0.000,,,,,
1761044811.873,0.000,,,,,
1761044811.905,0.000,,,,,
1761044811.936,0.000,,,,,
1761044811.968,0.000,,,,,
1761044812.001,0.000,,,,,
1761044812.032,0.000,,,,,
1761044812.064,0.000,,,,,
1761044812.096,0.000,,,,,
1761044812.128,0.000,,,,,
1761044812.176,0.000,,,,,
1761044812.210,0.000,,,,,
1761044812.241,0.000,,,,,
1761044812.272,0.000,,,,,
1761044812.304,0.000,,,,,
1761044812.337,0.000,,,,,
1761044812.368,0.000,,,,,
1761044812.401,0.000,,,,,
1761044812.432,0.000,,,,,
1761044812.465,0.000,,,,,
1761044812.496,0.000,,,,,
1761044812.543,0.000,,,,,
1761044812.575,0.000,,,,,
1761044812.609,0.000,,,,,
1761044812.641,0.000,,,,,
1761044812.673,0.000,,,,,
1761044812.704,0.000,,,,,
1761044812.736,0.000,,,,,
1761044812.769,0.000,,,,,
1761044812.800,0.000,,,,,
1761044812.833,0.000,,,,,
1761044812.864,0.000,,,,,
1761044812.913,0.000,,,,,
1761044812.944,0.000,,,,,
1761044812.976,0.000,,,,,
1761044813.008,0.000,,,,,
1761044813.041,0.000,,,,,
1761044813.074,0.000,,,,,
1761044813.104,0.000,,,,,
1761044813.136,0.000,,,,,
1761044813.168,0.000,,,,,
1761044813.201,0.000,,,,,
1761044813.233,0.000,,,,,
1761044813.283,0.000,,,,,
1761044813.312,0.000,,,,,
1761044813.345,0.000,,,,,
1761044813.376,0.000,,,,,
1761044813.409,0.000,,,,,
1761044813.440,0.000,,,,,
1761044813.472,0.000,,,,,
1761044813.505,0.000,,,,,
1761044813.537,0.000,,,,,
1761044813.568,0.000,,,,,
1761044813.616,0.000,,,,,
1761044813.649,0.000,,,,,
1761044813.680,0.000,,,,,
1761044813.713,0.000,,,,,
1761044813.745,0.000,,,,,
1761044813.776,0.000,,,,,
1761044813.808,0.000,,,,,
1761044813.840,0.000,,,,,
1761044813.872,0.000,,,,,
1761044813.905,0.000,,,,,
1761044813.937,0.000,,,,,
1761044813.984,0.000,,,,,
1761044814.016,0.000,,,,,
1761044814.048,0.000,,,,,
1761044814.081,0.000,,,,,
1761044814.113,0.000,,,,,
1761044814.144,0.000,,,,,
1761044814.177,0.000,,,,,
1761044814.209,0.000,,,,,
1761044814.240,0.000,,,,,
1761044814.272,0.000,,,,,
1761044814.305,0.000,,,,,
1761044814.351,0.000,,,,,
1761044814.386,0.000,,,,,
1761044814.416,0.000,,,,,
1761044814.449,0.000,,,,,
1761044814.480,0.000,,,,,
1761044814.512,0.000,,,,,
1761044814.545,0.000,,,,,
1761044814.578,0.000,,,,,
1761044814.608,0.000,,,,,
1761044814.640,0.000,,,,,
1761044814.673,0.000,,,,,
1761044814.720,0.000,,,,,
1761044814.752,0.000,,,,,
1761044814.784,0.000,,,,,
1761044814.817,0.000,,,,,
1761044814.848,0.000,,,,,
